ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,set,match_id,rally_id,time_proportion,is_target_turn,is_target_game,is_target_win,roundscore_diff,continuous_score,ball_round1,ball_round2,ball_round3,ball_round4,ball_round5,ball_round6,ball_round7,ball_round8,ball_round9,ball_round10,ball_round11,ball_round12,ball_round13,ball_round14,ball_round15,ball_round16,ball_round17,ball_round18,ball_round19,ball_round20,ball_round21,ball_round22,ball_round23,ball_round24,ball_round25,ball_round26,ball_round27,ball_round28,ball_round29,ball_round30,ball_round31,ball_round32,ball_round33,ball_round34,ball_round35,ball_round36,ball_round37,win_prob,rally
2,00:27:24,49295.0,13,6,TAI Tzu Ying,2,殺球,1,0,1.0,10,370.0,668.0,2.0,5,412.0,400.0,,,TAI Tzu Ying,,10,-0.4027873126042049,1.7706169326597176,9,-0.3230280894033953,-1.0934502533078734,0,2,39,1388,0.4,0,True,0,7.0,6,0.6922309398651123,0.3077690899372101,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6574388146400452,20
3,00:27:25,49311.0,13,6,CHEN Yufei,2,接殺防守,0,0,2.0,6,412.0,400.0,2.0,2,371.0,518.0,,,TAI Tzu Ying,,9,-0.5587343507835191,-0.9263339078310118,9,-0.2204477966787858,1.2444933173497716,0,2,39,1388,0.6,1,True,0,7.0,6,0.5958918333053589,0.1256912648677826,0.2784169018268585,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4764642119407654,20
4,00:27:26,49338.0,13,6,TAI Tzu Ying,2,網前球,0,1,2.0,3,371.0,518.0,2.0,1,366.0,459.0,,,TAI Tzu Ying,,3,-0.8535365316934697,0.4758866759812583,9,-0.5020847501325825,-1.0234400229987812,0,2,39,1388,0.8,0,True,0,7.0,6,0.0645783767104148,0.0136214951053261,0.0809714719653129,0.8408286571502686,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0198793206363916,20
5,00:27:27,49365.0,13,6,CHEN Yufei,3,網前球,0,0,2.0,2,366.0,459.0,2.0,1,384.0,474.0,掛網,對手掛網,TAI Tzu Ying,,2,-0.937675666456622,-0.4556643096908856,9,-0.5515330094715118,0.75852212102685,0,2,39,1388,1.0,1,True,0,7.0,6,0.1965123564004898,0.0414502844214439,0.2463966459035873,0.2390796989202499,0.2765610516071319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0671631917357444,20
1,00:27:44,49884.0,13,7,TAI Tzu Ying,1,發短球,0,1,2.0,8,,,2.0,8,584.0,431.0,,,TAI Tzu Ying,,9,-0.041826017031891,0.8968243556391075,9,0.593327674204899,-1.1903597673800337,0,2,39,1389,0.0,0,True,0,6.0,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6232376098632812,21
2,00:27:45,49904.0,13,7,CHEN Yufei,2,推撲球,0,1,2.0,9,584.0,431.0,1.0,9,327.0,661.0,,,TAI Tzu Ying,,9,0.0980260068546701,-0.6308474628278056,9,0.0484316930509065,1.082937488022847,0,2,39,1389,0.125,1,True,0,6.0,-1,0.4002085328102112,0.5997914671897888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0355714783072471,21
3,00:27:46,49939.0,13,7,TAI Tzu Ying,2,切球,1,0,1.0,10,327.0,661.0,2.0,6,719.0,428.0,,,TAI Tzu Ying,,10,-0.4390983969241486,1.5556819556990515,9,-0.3617736703541982,-0.8982173657802438,0,2,39,1389,0.25,0,True,0,6.0,-1,0.0193598102778196,0.0191961303353309,0.9614441394805908,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1831835061311721,21
4,00:27:46,49956.0,13,7,CHEN Yufei,2,接殺防守,0,1,2.0,7,719.0,428.0,2.0,7,672.0,513.0,,,TAI Tzu Ying,,9,0.6579540058662192,-0.7734910751713601,10,-0.4481761381861861,1.668552937078071,0,2,39,1389,0.25,1,True,0,6.0,-1,0.0075899246148765,0.007525754161179,0.9118642807006836,0.0730200260877609,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0723178684711456,21
5,00:27:47,49988.0,13,7,TAI Tzu Ying,2,網前球,0,0,2.0,8,672.0,513.0,2.0,2,753.0,463.0,,,TAI Tzu Ying,,8,0.6623075713453638,0.4960287310433404,9,0.421780788517193,-0.7212541984137723,0,2,39,1389,0.375,0,True,0,6.0,-1,0.0049828328192234,0.0049407044425606,0.5986446142196655,0.0482468642294406,0.3431850075721741,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5492966175079346,21
6,00:27:48,50017.0,13,7,CHEN Yufei,2,挑球,0,1,2.0,3,753.0,463.0,1.0,9,492.0,661.0,,,TAI Tzu Ying,,8,0.9201127685367232,-0.1860018895640177,9,0.7335384566894184,0.905127207244094,0,2,39,1389,0.5,1,True,0,6.0,-1,0.0071073896251618,0.0070472988300025,0.8538918495178223,0.0688181370496749,0.0602688305079937,0.0028665363788604,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0757142826914787,21
7,00:27:50,50079.0,13,7,TAI Tzu Ying,2,殺球,0,0,1.0,10,492.0,661.0,2.0,5,410.0,399.0,,,TAI Tzu Ying,,10,0.1218001562313394,1.7110376666103264,9,-0.2382968259994243,-0.9528165725678313,0,2,39,1389,0.75,0,True,0,6.0,-1,0.0070736706256866,0.0070138652808964,0.8498408198356628,0.0684916526079177,0.0599829033017158,0.0035409003030508,0.0040561868809163,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0752379074692726,21
8,00:27:51,50097.0,13,7,CHEN Yufei,2,接殺防守,0,0,2.0,6,410.0,399.0,2.0,2,345.0,519.0,,,TAI Tzu Ying,,9,-0.606234959871395,-1.00980054942874,9,0.0444456950344007,1.326117389410961,0,2,39,1389,0.875,1,True,0,6.0,-1,0.0070930696092545,0.0070331003516912,0.8521714806556702,0.0686794817447662,0.0601474046707153,0.0035506109707057,0.0008087274618446,0.0005160954897291,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0746969655156135,21
9,00:27:52,50123.0,13,7,TAI Tzu Ying,3,網前球,0,1,2.0,3,345.0,519.0,2.0,1,374.0,460.0,對手落地致勝,落地致勝,TAI Tzu Ying,,8,-0.7666436075796583,0.5854520171523442,9,-0.2900379368535073,-0.8571132155360038,0,2,39,1389,1.0,0,True,0,6.0,-1,0.0068260463885962,0.0067683341912925,0.8200908899307251,0.0660939961671829,0.0578831136226654,0.0034169459249824,0.0007782823522575,0.0011127380421385,0.0370297208428382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0737868323922157,21
1,00:28:16,50830.0,13,8,TAI Tzu Ying,1,發短球,0,1,2.0,8,,,2.0,7,468.0,441.0,,,CHEN Yufei,,9,0.2516995481091556,0.932677808608762,9,-0.5010388163278485,-0.9537386061412956,0,2,39,1390,0.0,0,True,1,5.0,-2,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6495562195777893,22
2,00:28:16,50850.0,13,8,CHEN Yufei,2,網前球,0,0,2.0,8,468.0,441.0,2.0,7,663.0,521.0,,,CHEN Yufei,,8,-0.5115027216650948,-0.4796766743830035,9,0.2750068614706616,0.869196249774428,0,2,39,1390,0.0,1,True,1,5.0,-2,0.3136997520923614,0.6863002181053162,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0295775681734085,22
3,00:28:17,50872.0,13,8,TAI Tzu Ying,2,推撲球,0,0,2.0,8,663.0,521.0,1.0,6,707.0,375.0,,,CHEN Yufei,,8,0.6187870105147927,0.4355289074206154,9,-0.080948507273574,-0.7491799596229823,0,2,39,1390,0.3333333333333333,0,True,1,5.0,-2,0.0422068014740943,0.0737627446651458,0.8840305209159851,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1160155683755874,22
4,00:28:18,50912.0,13,8,CHEN Yufei,2,切球,0,1,1.0,7,707.0,375.0,1.0,7,665.0,535.0,,,CHEN Yufei,,9,0.7559774098510521,-1.2333487473910043,9,0.5064889061917341,0.8781097710777566,0,2,39,1390,0.6666666666666666,1,True,1,5.0,-2,0.0581543259322643,0.1016334369778633,0.37033611536026,0.4698761105537414,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0386636517941951,22
5,00:28:19,50937.0,13,8,TAI Tzu Ying,3,推撲球,0,0,1.0,8,665.0,535.0,2.0,7,615.0,482.0,掛網,對手掛網,CHEN Yufei,,9,0.6709194518012794,0.8136792827148422,9,0.2001152537233582,-1.0068621973972156,0,2,39,1390,1.0,0,True,1,5.0,-2,0.0209228806197643,0.0365658849477767,0.1332402676343917,0.1126462221145629,0.696624755859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9619611501693726,22
1,00:28:35,51402.0,14,8,CHEN Yufei,1,發長球,0,0,2.0,8,,,1.0,3,690.0,667.0,,,CHEN Yufei,,9,-0.2258876059314647,-0.9251880914372306,9,0.8189421916886259,1.2673836192246484,0,2,39,1391,0.0,1,True,1,6.0,1,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.829472005367279,23
2,00:28:37,51464.0,14,8,TAI Tzu Ying,2,殺球,0,0,1.0,4,690.0,667.0,2.0,6,703.0,394.0,,,CHEN Yufei,,4,1.157443701173775,1.751439492976133,9,0.0122516367452389,-0.938133313863664,0,2,39,1391,0.6666666666666666,0,True,1,6.0,1,0.717725396156311,0.2822746336460113,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6895200610160828,23
3,00:28:37,51477.0,14,8,CHEN Yufei,2,接殺防守,0,1,2.0,7,703.0,394.0,1.0,8,414.0,627.0,,,CHEN Yufei,,9,0.1058872913416229,-0.8829926321580356,4,1.0635154096468755,1.597226889816077,0,2,39,1391,0.6666666666666666,1,True,1,6.0,1,0.3457548022270202,0.1890079081058502,0.4652372896671295,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0545211993157863,23
4,00:28:38,51505.0,14,8,TAI Tzu Ying,3,殺球,1,0,1.0,9,414.0,627.0,2.0,10,329.0,407.0,出界,對手出界,CHEN Yufei,,9,0.2142802803764744,1.2187321230725232,9,-0.3089526590292083,-1.0227296947045392,0,2,39,1391,1.0,0,True,1,6.0,1,0.0385173112154006,0.021055607125163,0.0373136103153228,0.9031134247779846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1141721531748771,23
1,00:28:50,51855.0,15,8,CHEN Yufei,1,發長球,0,0,2.0,8,,,1.0,4,300.0,673.0,,,TAI Tzu Ying,,9,0.1263708084507782,-0.8422179223776164,9,-0.5689763277748379,1.2201036728765178,0,2,39,1392,0.0,1,True,0,7.0,2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8127705454826355,24
2,00:28:52,51913.0,15,8,TAI Tzu Ying,3,長球,1,0,1.0,5,300.0,673.0,2.0,4,755.0,362.0,落點判斷失誤,對手落點判斷失誤,TAI Tzu Ying,,0,-0.7497489567383082,1.8359066753426625,9,-0.2847446248328427,-1.0086290339220172,0,2,39,1392,1.0,0,True,0,7.0,2,0.1873728781938552,0.8126270771026611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6522617340087891,24
1,00:29:14,52569.0,15,9,TAI Tzu Ying,1,發短球,0,1,2.0,8,,,2.0,8,606.0,426.0,,,TAI Tzu Ying,,9,-0.0513684407422648,0.9059059152387872,9,0.648308841330965,-1.005228973375618,0,2,39,1393,0.0,0,True,0,6.0,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.6232376098632812,25
2,00:29:14,52588.0,15,9,CHEN Yufei,2,網前球,0,1,2.0,9,606.0,426.0,2.0,2,351.0,506.0,,,TAI Tzu Ying,,8,0.2087400896607692,-0.4905008058441966,9,-0.0188898280440082,1.108924045260436,0,2,39,1393,0.0,1,True,0,6.0,-1,0.4203704595565796,0.5796295404434204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0315245799720287,25
3,00:29:15,52613.0,15,9,TAI Tzu Ying,2,網前球,0,1,2.0,3,351.0,506.0,2.0,1,352.0,470.0,,,TAI Tzu Ying,,3,-0.9987255221682598,0.516078080124109,9,-0.3435549407225925,-0.7765774476694108,0,2,39,1393,0.0625,0,True,0,6.0,-1,0.0346607118844985,0.0851404219865799,0.8801988363265991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.045773547142744,25
4,00:29:16,52640.0,15,9,CHEN Yufei,2,挑球,0,0,2.0,2,352.0,470.0,1.0,9,623.0,643.0,,,TAI Tzu Ying,,2,-0.9986214389790202,-0.2484235485055001,8,-0.567668940895772,0.6342407016846666,0,2,39,1393,0.125,1,True,0,6.0,-1,0.1050445586442947,0.2580309808254242,0.333554059267044,0.3033703863620758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0253032073378562,25
5,00:29:17,52684.0,15,9,TAI Tzu Ying,2,殺球,0,0,1.0,10,623.0,643.0,2.0,6,718.0,393.0,,,TAI Tzu Ying,,10,0.589609472686076,1.5301036536328592,9,-0.1576899039723397,-0.9387240012289414,0,2,39,1393,0.1875,0,True,0,6.0,-1,0.0870845764875412,0.213914155960083,0.2765246927738189,0.3221421539783478,0.1003344357013702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0392267256975173,25
6,00:29:18,52698.0,15,9,CHEN Yufei,2,接殺防守,0,1,2.0,7,718.0,393.0,2.0,1,688.0,526.0,,,TAI Tzu Ying,,9,0.0341825883876742,-1.0637108468640974,6,1.0288284606071183,1.2339402532734944,0,2,39,1393,0.25,1,True,0,6.0,-1,0.0762116163969039,0.1872058659791946,0.2419991493225097,0.2819210290908813,0.1737130135297775,0.0389492586255073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0569280311465263,25
7,00:29:19,52726.0,15,9,TAI Tzu Ying,2,推撲球,0,0,2.0,2,688.0,526.0,1.0,3,453.0,366.0,,,TAI Tzu Ying,,8,0.791849332529224,0.5851163281527049,9,0.0937476299883969,-1.0493663501192687,0,2,39,1393,0.3125,0,True,0,6.0,-1,0.0568282380700111,0.139592632651329,0.1804499924182891,0.2102182954549789,0.1295315027236938,0.0293555986136198,0.254023790359497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.2238804399967193,25
8,00:29:20,52762.0,15,9,CHEN Yufei,2,長球,0,0,1.0,4,453.0,366.0,1.0,6,294.0,633.0,,,TAI Tzu Ying,,10,-0.7522876395862556,-1.418840938759904,9,0.1442925931893761,0.9686099763802756,0,2,39,1393,0.375,1,True,0,6.0,-1,0.0711585655808448,0.1747935712337494,0.2259539067745208,0.2632288634777069,0.1621953397989273,0.0367581732571125,0.0296938437968492,0.0362177416682243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0624816007912159,25
9,00:29:21,52789.0,15,9,TAI Tzu Ying,2,切球,1,0,1.0,7,294.0,633.0,2.0,1,375.0,441.0,,,TAI Tzu Ying,,9,-0.6717258922402276,1.351884026452326,9,-0.3940131243542224,-1.1944006871063264,0,2,39,1393,0.4375,0,True,0,6.0,-1,0.0631931945681572,0.1552274674177169,0.2006610035896301,0.2337634563446045,0.1440394520759582,0.0326435230672359,0.0263699628412723,0.0139567693695425,0.1301451921463012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.1040816158056259,25
10,00:29:22,52817.0,15,9,CHEN Yufei,2,推撲球,0,0,2.0,2,375.0,441.0,1.0,3,725.0,650.0,,,TAI Tzu Ying,,6,-1.0996916981332558,-0.7125492752315798,9,-0.4009697702948628,1.4074394638997063,0,2,39,1393,0.5,1,True,0,6.0,-1,0.0610317401587963,0.1499180793762207,0.193797618150711,0.2257678359746933,0.1391127556562423,0.0315269865095615,0.0254680085927248,0.0134793939068913,0.0132678840309381,0.1466297060251236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.2822617292404175,25
11,00:29:23,52859.0,15,9,TAI Tzu Ying,2,平球,0,0,1.0,4,725.0,650.0,2.0,6,746.0,397.0,,,TAI Tzu Ying,,10,0.937024096009469,1.5824915045670167,9,0.0749370925495729,-1.0777172767248888,0,2,39,1393,0.5625,0,True,0,6.0,-1,0.038457166403532,0.0944660082459449,0.1221152544021606,0.1422602534294128,0.0876573771238327,0.0198657065629959,0.0160478372126817,0.0084936013445258,0.008360325358808,0.0711184293031692,0.3911580741405487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.7176573872566223,25
12,00:29:24,52880.0,15,9,CHEN Yufei,2,網前球,0,1,2.0,7,746.0,397.0,2.0,2,371.0,520.0,,,TAI Tzu Ying,,9,0.6496340289535966,-0.7868427540010746,9,0.5900205425941112,1.1507250984206052,0,2,39,1393,0.625,1,True,0,6.0,-1,0.0462488234043121,0.1136053949594497,0.1468565464019775,0.1710830479860305,0.105417288839817,0.0238906200975179,0.0192992258816957,0.0102144563570618,0.0100541776046156,0.0855274498462677,0.1938303261995315,0.0739726796746254,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.5494279265403748,25
13,00:29:25,52906.0,15,9,TAI Tzu Ying,2,平球,0,1,2.0,3,371.0,520.0,2.0,3,391.0,370.0,,,TAI Tzu Ying,,8,-0.5914804610432918,0.634248643909744,9,0.2614646012463699,-1.077005745856641,0,2,39,1393,0.6875,0,True,0,6.0,-1,0.0144055904820561,0.0353858284652233,0.0457428991794586,0.0532889738678932,0.0328353941440582,0.0074414536356925,0.0060113258659839,0.003181600710377,0.0031316769309341,0.0266401041299104,0.0603742972016334,0.0369810424745082,0.6745798587799072,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.4876374006271362,25
14,00:29:26,52932.0,15,9,CHEN Yufei,2,長球,0,0,2.0,4,391.0,370.0,1.0,4,302.0,651.0,,,TAI Tzu Ying,,9,-0.7802884320040646,-1.166981403016994,8,-0.3796842326871121,0.6244625190774743,0,2,39,1393,0.75,1,True,0,6.0,-1,0.0358240529894828,0.0879980325698852,0.1137541756033897,0.1325198709964752,0.0816555842757225,0.0185055267065763,0.0149490609765052,0.0079120555892586,0.0077879042364656,0.0662490352988243,0.1501397639513015,0.0919650495052337,0.1381478160619735,0.052591998130083,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.3366460800170898,25
15,00:29:27,52969.0,15,9,TAI Tzu Ying,2,殺球,1,0,1.0,5,302.0,651.0,2.0,5,375.0,392.0,,,TAI Tzu Ying,,10,-0.7858086026031624,1.6247588729423097,9,-0.3774049719122981,-0.9394876927551272,0,2,39,1393,0.8125,0,True,0,6.0,-1,0.0222630389034748,0.0546868257224559,0.0706931129097938,0.08235514909029,0.0507452748715877,0.0115003529936075,0.0092901699244976,0.0049169869162142,0.0048398324288427,0.0411707982420921,0.093305118381977,0.0571521446108818,0.0858526602387428,0.0394436120986938,0.3717849254608154,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0598802268505096,25
16,00:29:28,52988.0,15,9,CHEN Yufei,2,接殺防守,0,0,2.0,6,375.0,392.0,2.0,2,325.0,513.0,,,TAI Tzu Ying,,9,-0.5071561718976507,-0.9815206777379856,5,-0.8670683809611306,1.5872498399148,0,2,39,1393,0.875,1,True,0,6.0,-1,0.0320580452680587,0.0787472277879715,0.1017957553267479,0.118588700890541,0.0730715245008468,0.0165601298213005,0.0133775388821959,0.0070802993141114,0.0069691995158791,0.0592845939099788,0.1343563050031662,0.0822972133755683,0.1236250028014183,0.0567975006997585,0.0575537793338298,0.0378371700644493,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.1557303518056869,25
17,00:29:29,53020.0,15,9,TAI Tzu Ying,2,網前球,0,1,2.0,3,325.0,513.0,1.0,7,656.0,461.0,,,TAI Tzu Ying,,7,-1.0586168423374007,0.6634607345045586,6,-0.8747101011488465,-1.109848544396847,0,2,39,1393,0.9375,0,True,0,6.0,-1,0.0158599000424146,0.0389581881463527,0.0503608584403991,0.0586687363684177,0.0361502766609191,0.0081927021965384,0.0066181966103613,0.0035027975682169,0.0034478341694921,0.0293295420706272,0.0664693564176559,0.0407144501805305,0.0611603185534477,0.0280991159379482,0.0284732654690742,0.0415687337517738,0.4824258685111999,0.0,,,,,,,,,,,,,,,,,,,,0.1245432347059249,25
18,00:29:30,53048.0,15,9,CHEN Yufei,3,平球,0,1,1.0,8,656.0,461.0,2.0,10,800.0,647.0,出界,對手出界,TAI Tzu Ying,,8,0.5863774768186226,-0.2574663891179944,9,-0.7913945116962754,0.6825970155305328,0,2,39,1393,1.0,1,True,0,6.0,-1,0.0254725329577922,0.062570609152317,0.0808844044804573,0.0942276641726493,0.0580608397722244,0.0131582720205187,0.0106294630095362,0.0056258318945765,0.0055375546216964,0.0471060797572135,0.106756217777729,0.0653913393616676,0.0982293859124183,0.0451298989355564,0.0457308180630207,0.0667634010314941,0.1024450212717056,0.0662806257605552,,,,,,,,,,,,,,,,,,,,0.1113728433847427,25
1,00:29:53,53754.0,15,10,TAI Tzu Ying,1,發短球,0,1,2.0,8,,,2.0,8,455.0,431.0,,,CHEN Yufei,,9,0.2043504408151699,0.923723323505957,9,-0.5792157849861956,-0.9540129505263876,0,2,39,1394,0.0,0,True,1,5.0,-2,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6495562195777893,26
2,00:29:54,53775.0,15,10,CHEN Yufei,2,網前球,0,0,2.0,9,455.0,431.0,2.0,7,576.0,525.0,,,CHEN Yufei,,9,-0.5525913988595473,-0.5683301715236023,9,0.1482525302621726,1.0480163532190006,0,2,39,1394,0.3333333333333333,1,True,1,5.0,-2,0.5093401670455933,0.4906598329544067,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0818979144096374,26
3,00:29:55,53798.0,15,10,TAI Tzu Ying,2,網前球,0,1,2.0,8,576.0,525.0,2.0,2,696.0,458.0,,,CHEN Yufei,,8,0.3326834479141908,0.5060336227559912,9,-0.0184831882793121,-0.6701167653821557,0,2,39,1394,0.6666666666666666,0,True,1,5.0,-2,0.0210665334016084,0.0314772315323352,0.9474562406539916,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1156251654028892,26
4,00:29:55,53822.0,15,10,CHEN Yufei,2,網前球,0,1,2.0,3,696.0,458.0,1.0,1,694.0,494.0,,,CHEN Yufei,,8,0.8095477804122508,-0.0477192212051713,8,0.4360577601594952,0.5949820123935089,0,2,39,1394,0.6666666666666666,1,True,1,5.0,-2,0.0961357057094574,0.143644243478775,0.4410945773124695,0.3191254138946533,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0601190961897373,26
5,00:29:56,53839.0,15,10,TAI Tzu Ying,3,推撲球,0,0,1.0,2,694.0,494.0,2.0,7,624.0,450.0,對手落地致勝,落地致勝,CHEN Yufei,,8,0.78324050071305,0.3844789650313179,8,0.8550628173002969,-0.1861096817342916,0,2,39,1394,1.0,0,True,1,5.0,-2,0.0370753854513168,0.0553973689675331,0.1701111048460006,0.1123219057917594,0.6250942945480347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9153309464454652,26
1,00:30:14,54376.0,16,10,CHEN Yufei,1,發長球,0,0,2.0,8,,,1.0,9,642.0,670.0,,,CHEN Yufei,,9,-0.2171451164411083,-0.8433323987219463,9,0.7136441538914396,1.2095065523323525,0,2,39,1395,0.0,1,True,1,6.0,1,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.829472005367279,27
2,00:30:16,54435.0,16,10,TAI Tzu Ying,2,殺球,0,0,1.0,10,642.0,670.0,2.0,5,404.0,391.0,,,CHEN Yufei,,10,0.8133616204687161,1.774032495500488,9,-0.0441802334332809,-0.8563075113431123,0,2,39,1395,1.0,0,True,1,6.0,1,0.7787296175956726,0.2212703227996826,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6973322629928589,27
3,00:30:16,54455.0,16,10,CHEN Yufei,3,接殺防守,0,0,2.0,6,404.0,391.0,2.0,10,241.0,574.0,落點判斷失誤,對手落點判斷失誤,CHEN Yufei,,9,-0.4489993993204817,-1.009227580734762,9,0.5517277201118573,1.1930225529824312,0,2,39,1395,1.0,1,True,1,6.0,1,0.7325109243392944,0.1236820891499519,0.1438070237636566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5958824753761292,27
1,00:30:30,54869.0,17,10,CHEN Yufei,1,發長球,0,0,2.0,8,,,1.0,4,309.0,664.0,,,CHEN Yufei,,9,0.1417442081351884,-0.9239225283336456,9,-0.5507895548879467,1.1097134129171302,0,2,39,1396,0.0,1,True,1,7.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8127705454826355,28
2,00:30:32,54929.0,17,10,TAI Tzu Ying,2,長球,1,0,1.0,5,309.0,664.0,2.0,6,740.0,372.0,,,CHEN Yufei,,10,-0.7221628323614288,1.7208344469217345,9,-0.2660589304127385,-1.0225719341329655,0,2,39,1396,0.25,0,True,1,7.0,2,0.1551145911216735,0.8448854088783264,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6663271188735962,28
3,00:30:34,54969.0,17,10,CHEN Yufei,2,切球,0,1,2.0,7,740.0,372.0,2.0,7,385.0,525.0,,,CHEN Yufei,,7,1.0138147951647118,-1.2910331701474442,9,0.4000648682570738,1.108302294072778,0,2,39,1396,0.5,1,True,1,7.0,2,0.2231568992137909,0.2287196666002273,0.5481234192848206,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0799035727977752,28
4,00:30:35,55000.0,17,10,TAI Tzu Ying,2,網前球,0,1,2.0,8,385.0,525.0,2.0,1,388.0,458.0,,,CHEN Yufei,,9,-0.4219974001728576,0.6920101897018446,9,0.083906665697748,-1.021284781575832,0,2,39,1396,0.625,0,True,1,7.0,2,0.0211198963224887,0.0216463636606931,0.0752438157796859,0.8819898366928101,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3289055526256561,28
