ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,set,match_id,rally_id,time_proportion,is_target_turn,is_target_game,is_target_win,roundscore_diff,continuous_score,ball_round1,ball_round2,ball_round3,ball_round4,ball_round5,ball_round6,ball_round7,ball_round8,ball_round9,ball_round10,ball_round11,ball_round12,ball_round13,ball_round14,ball_round15,ball_round16,ball_round17,ball_round18,ball_round19,ball_round20,ball_round21,ball_round22,ball_round23,ball_round24,ball_round25,ball_round26,ball_round27,ball_round28,ball_round29,ball_round30,ball_round31,ball_round32,ball_round33,ball_round34,ball_round35,ball_round36,ball_round37,ball_round38,ball_round39,ball_round40,ball_round41,ball_round42,ball_round43,ball_round44,ball_round45,ball_round46,ball_round47,win_prob,rally
14,00:35:45,64361.0,7,11,NG Ka Long Angus,2,接殺防守,0,1,1.0,7,780.0,360.0,2.0,2,468.0,490.0,,,CHOU Tien Chen,,9,0.1920292845279452,-0.935972117452037,10,0.3148425014515686,1.5640855743090316,0,2,67,3651,0.44,1,True,0,-4.0,-3,0.0454299934208393,0.05125343054533,0.0647718161344528,0.0637446343898773,0.0667450502514839,0.0507922135293483,0.0528826713562011,0.0581185296177864,0.0774256959557533,0.1067035347223281,0.1173464283347129,0.1058603003621101,0.0774047821760177,0.0615209750831127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.6003997921943665,19
15,00:35:46,64385.0,7,11,CHOU Tien Chen,2,挑球,0,1,2.0,3,468.0,490.0,1.0,3,486.0,322.0,,,CHOU Tien Chen,,8,-0.5610686168300186,0.5030198851972253,9,0.300190025442196,-0.7840970817280581,0,2,67,3651,0.48,0,True,0,-4.0,-3,0.0431793853640556,0.0487143248319625,0.0615630075335502,0.060586716979742,0.0634384900331497,0.0482759587466716,0.0502628572285175,0.0552393272519111,0.0735900178551673,0.1014174222946167,0.1115330681204795,0.1006159633398056,0.0735701397061348,0.0572555921971797,0.0507577322423458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.6006150841712952,19
16,00:35:47,64416.0,7,11,NG Ka Long Angus,2,切球,0,0,1.0,4,486.0,322.0,2.0,2,476.0,480.0,,,CHOU Tien Chen,,6,-0.9161382322090617,-1.3306872122449926,9,-0.2051505763693522,0.947271759149274,0,2,67,3651,0.52,1,True,0,-4.0,-3,0.0414731092751026,0.0467893332242965,0.0591302849352359,0.0581925772130489,0.0609316565096378,0.0463682860136032,0.0482766702771186,0.0530564934015274,0.0706820338964462,0.0974098220467567,0.1071257293224334,0.0966400280594825,0.0706629455089569,0.0549930855631828,0.0488412715494632,0.0394266508519649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.6015864014625549,19
17,00:35:48,64443.0,7,11,CHOU Tien Chen,2,網前球,0,1,2.0,3,476.0,480.0,1.0,7,762.0,394.0,,,CHOU Tien Chen,,7,-0.8792891228301288,0.838675054300241,9,-0.4029616310211319,-1.1093688956432215,0,2,67,3651,0.56,0,True,0,-4.0,-3,0.0402186997234821,0.0453741289675235,0.0573418140411376,0.0564324669539928,0.0590886995196342,0.0449658185243606,0.0468164794147014,0.0514517314732074,0.0685441642999649,0.0944635346531868,0.1038855761289596,0.093717023730278,0.0685256496071815,0.0533297471702098,0.0473640039563179,0.0364003181457519,0.0320801436901092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.6010351181030273,19
18,00:35:48,64468.0,7,11,NG Ka Long Angus,2,推撲球,0,1,1.0,8,762.0,394.0,2.0,8,546.0,523.0,,,CHOU Tien Chen,,8,0.5175442382206048,-0.4490551410999058,9,-0.0735803528407733,0.9955720206994586,0,2,67,3651,0.56,1,True,0,-4.0,-3,0.0393502674996852,0.044394377619028,0.0561036467552185,0.0552139319479465,0.0578128099441528,0.0439948812127113,0.0458055846393108,0.0503407455980777,0.0670641064643859,0.0924238041043281,0.1016424000263214,0.0916934162378311,0.0670459941029548,0.0521782115101814,0.0463412851095199,0.0356143340468406,0.0299835782498121,0.0229966565966606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.5949332118034363,19
19,00:35:49,64478.0,7,11,CHOU Tien Chen,2,接殺防守,0,1,2.0,9,546.0,523.0,1.0,9,583.0,316.0,,,CHOU Tien Chen,,9,0.3909703139223922,1.0367774709045243,8,0.672409270156134,-0.3350430759986566,0,2,67,3651,0.6,0,True,0,-4.0,-3,0.0385540351271629,0.0434960760176181,0.0549684129655361,0.0540967062115669,0.0566429980099201,0.0431046672165393,0.0448787286877632,0.0493221245706081,0.0657070949673652,0.0905536562204361,0.0995857119560241,0.0898380428552627,0.0656893476843833,0.0511224083602428,0.0454035922884941,0.0348936952650547,0.0293768756091594,0.0215265490114688,0.0212393440306186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.5930783152580261,19
20,00:35:50,64511.0,7,11,NG Ka Long Angus,2,殺球,0,0,1.0,10,583.0,316.0,2.0,8,618.0,553.0,,,CHOU Tien Chen,,10,-0.295744108889106,-1.570213245586344,9,0.1730641963495717,1.0670111149244133,0,2,67,3651,0.64,1,True,0,-4.0,-3,0.037684392184019,0.0425149612128734,0.053728524595499,0.0528764761984348,0.0553653351962566,0.042132381349802,0.0438664257526397,0.0482095964252948,0.0642249807715416,0.08851108700037,0.0973394140601158,0.0878116190433502,0.0642076358199119,0.049969270825386,0.0443794466555118,0.0341066196560859,0.0287142377346754,0.0210409872233867,0.0206878576427698,0.0226287841796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.5903933644294739,19
21,00:35:50,64523.0,7,11,CHOU Tien Chen,2,接殺防守,0,1,2.0,9,618.0,553.0,2.0,8,523.0,372.0,,,CHOU Tien Chen,,9,0.2780242801934464,1.0751745904729912,9,-0.2495347798314834,-1.368584740665132,0,2,67,3651,0.64,0,True,0,-4.0,-3,0.0364614650607109,0.041135273873806,0.0519849359989166,0.0511605404317379,0.0535686276853084,0.040765106678009,0.0424428805708885,0.0466451048851013,0.0621407628059387,0.0856387391686439,0.0941805765032768,0.0849619731307029,0.0621239803731441,0.0483476780354976,0.0429392531514167,0.0329997986555099,0.0277824085205793,0.0203581675887107,0.020016498863697,0.0208652708679437,0.0334808938205242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.5956243276596069,19
22,00:35:51,64551.0,7,11,NG Ka Long Angus,2,網前球,0,0,2.0,9,523.0,372.0,2.0,7,638.0,467.0,,,CHOU Tien Chen,,9,-0.5092042378427737,-0.7149625128478597,9,0.032806412964351,0.9322038718957988,0,2,67,3651,0.68,1,True,0,-4.0,-3,0.0346945971250534,0.0391419194638729,0.049465823918581,0.0486813783645629,0.0509727746248245,0.0387896932661533,0.0403861626982688,0.0443847551941871,0.0591295138001441,0.0814888179302215,0.0896167233586311,0.0808448418974876,0.0591135434806346,0.0460048206150531,0.0408584848046302,0.0314006768167018,0.0264361146837472,0.0193716417998075,0.0190465301275253,0.0198541712015867,0.0314138270914554,0.048903189599514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.5993223190307617,19
23,00:35:52,64573.0,7,11,CHOU Tien Chen,2,挑球,0,0,2.0,8,638.0,467.0,1.0,3,465.0,315.0,,,CHOU Tien Chen,,8,-0.2951271642535941,0.5132666745303999,9,-0.2550169511134924,-0.7997003303618045,0,2,67,3651,0.72,0,True,0,-4.0,-3,0.0324277617037296,0.0365845076739788,0.0462338775396347,0.0455006845295429,0.0476423688232898,0.0362552925944328,0.0377474538981914,0.0414847917854785,0.0552661754190921,0.0761645883321762,0.0837614461779594,0.0755626857280731,0.0552512444555759,0.0429990068078041,0.0381889156997203,0.0293490532785654,0.0247088614851236,0.0181059576570987,0.0178020875900983,0.018556959927082,0.02936134301126,0.0451286733150482,0.0659162253141403,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.604653537273407,19
24,00:35:53,64609.0,7,11,NG Ka Long Angus,2,長球,0,0,1.0,4,465.0,315.0,1.0,6,437.0,607.0,,,CHOU Tien Chen,,4,-0.9756533061265418,-1.3731378069790978,9,-0.2331352664610734,0.9949140186054232,0,2,67,3651,0.76,1,True,0,-4.0,-3,0.0301877073943614,0.0340573117136955,0.0430401228368282,0.0423575788736343,0.0443513169884681,0.0337508395314216,0.0351399257779121,0.0386190935969352,0.0514484830200672,0.0709032714366912,0.0779753476381301,0.0703429505228996,0.0514345876872539,0.0400287099182605,0.0355508923530578,0.0273216720670461,0.0230020154267549,0.0168552305549383,0.0165723506361246,0.0172750782221555,0.0273331124335527,0.0420112647116184,0.0605447962880134,0.0698963850736618,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.611285924911499,19
25,00:35:54,64644.0,7,11,CHOU Tien Chen,2,殺球,1,0,1.0,7,437.0,607.0,2.0,6,759.0,356.0,,,CHOU Tien Chen,,7,-0.9058371247186052,1.4230257888561866,9,-0.5265318768857835,-1.1234511909244216,0,2,67,3651,0.8,0,True,0,-4.0,-3,0.0284866038709878,0.0321381539106369,0.0406147763133049,0.0399706922471523,0.0418520830571651,0.0318489521741867,0.0331597626209259,0.0364428758621215,0.0485493205487728,0.0669078156352043,0.0735813751816749,0.0663790628314018,0.0485362038016319,0.037773061543703,0.033547569066286,0.0257820729166269,0.0217058323323726,0.015905424952507,0.0156384855508804,0.0163016133010387,0.0257928688079118,0.03964389488101,0.0571330450475215,0.0637546107172966,0.0585538297891616,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.6113716959953308,19
26,00:35:55,64662.0,7,11,NG Ka Long Angus,2,接殺防守,0,1,2.0,7,759.0,356.0,2.0,7,632.0,493.0,,,CHOU Tien Chen,,9,0.4516043555205605,-0.858195693627945,9,-0.809959666071745,1.3457536276629984,0,2,67,3651,0.84,1,True,0,-4.0,-3,0.0271985456347465,0.0306849870830774,0.0387783274054527,0.0381633676588535,0.0399596877396106,0.0304088611155748,0.0316604003310203,0.0347950644791126,0.0463540963828563,0.0638824924826622,0.0702542960643768,0.0633776485919952,0.0463415794074535,0.0360651016235351,0.0320306718349456,0.024616302922368,0.0207243766635656,0.01518623996526,0.0149313705042004,0.015564514324069,0.0246266108006238,0.0378513447940349,0.0545497015118598,0.0608718656003475,0.0538747310638427,0.0472477935254573,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.6093675494194031,19
27,00:35:56,64696.0,7,11,CHOU Tien Chen,2,網前球,0,1,2.0,8,632.0,493.0,2.0,1,475.0,394.0,,,CHOU Tien Chen,,8,0.264522775769478,0.5784092815668268,9,0.2226697034950377,-0.9615046216702228,0,2,67,3651,0.88,0,True,0,-4.0,-3,0.0260035600513219,0.0293368212878704,0.037074577063322,0.0364866331219673,0.0382040329277515,0.0290728267282247,0.0302693806588649,0.0332663208246231,0.0443174988031387,0.0610757693648338,0.0671676248311996,0.0605931133031845,0.0443055294454097,0.0344805568456649,0.0306233838200569,0.0235347691923379,0.0198138374835252,0.0145190227776765,0.0142753515392541,0.0148806767538189,0.0235446244478225,0.036188319325447,0.0521530248224735,0.0581974200904369,0.0515077114105224,0.042532093822956,0.0465755313634872,0.0,0.0,,,,,,,,,,,,,,,,,,,0.6083279848098755,19
28,00:35:57,64735.0,7,11,NG Ka Long Angus,2,挑球,0,0,2.0,2,475.0,394.0,1.0,4,435.0,622.0,,,CHOU Tien Chen,,6,-0.8905339901175642,-0.5731420574316465,9,-0.1123322576361143,0.825401699138613,0,2,67,3651,0.92,1,True,0,-4.0,-3,0.0248458888381719,0.0280307549983263,0.0354240238666534,0.0348622575402259,0.0365031994879245,0.0277785118669271,0.0289217941462993,0.031785313040018,0.0423444956541061,0.0583566911518573,0.0641773417592048,0.0578955225646495,0.0423330590128898,0.0329454913735389,0.0292600374668836,0.0224870089441537,0.0189317297190427,0.0138726392760872,0.013639816083014,0.0142181925475597,0.0224964246153831,0.0345772244036197,0.0498311854898929,0.0556064844131469,0.0492146015167236,0.0406385771930217,0.0444981567561626,0.0445235259830951,0.0,,,,,,,,,,,,,,,,,,,0.6069232821464539,19
29,00:35:59,64775.0,7,11,CHOU Tien Chen,3,殺球,0,0,1.0,5,435.0,622.0,2.0,6,831.0,364.0,對手落地致勝,落地致勝,CHOU Tien Chen,,7,-1.0105284468352649,1.498504830578592,9,-0.3793545362334956,-1.095930244759859,0,2,67,3651,1.0,0,True,0,-4.0,-3,0.0237263496965169,0.0267677083611488,0.0338278450071811,0.0332913883030414,0.0348583906888961,0.0265268310904502,0.0276185981929302,0.0303530879318714,0.0404364839196205,0.0557271800935268,0.0612855553627014,0.0552867911756038,0.0404255613684654,0.0314609929919242,0.0279416013509035,0.0214737597852945,0.0180786792188882,0.0132475476711988,0.0130252158269286,0.0135775310918688,0.0214827507734298,0.0330191999673843,0.0475858263671398,0.0531008951365947,0.0469970256090164,0.0388074293732643,0.042493101209402,0.0420463606715202,0.0455302633345127,,,,,,,,,,,,,,,,,,,0.6067425608634949,19
1,00:36:28,65668.0,7,12,CHOU Tien Chen,1,發短球,0,1,2.0,8,,,2.0,8,573.0,387.0,,,CHOU Tien Chen,,9,0.1631657966864423,0.9727579122179986,9,-0.4792527481150104,-0.9656482419446242,0,2,67,3652,0.0,0,True,0,-5.0,-4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.5503415465354919,20
2,00:36:29,65692.0,7,12,NG Ka Long Angus,2,網前球,0,1,2.0,9,573.0,387.0,2.0,1,799.0,477.0,,,CHOU Tien Chen,,9,-0.6032375980911353,-0.5952114704807716,9,-0.1240368508979074,1.1196286743456014,0,2,67,3652,0.025,1,True,0,-5.0,-4,0.461602121591568,0.5383978486061096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.550987184047699,20
3,00:36:30,65720.0,7,12,CHOU Tien Chen,2,網前球,0,0,2.0,2,799.0,477.0,2.0,2,820.0,408.0,,,CHOU Tien Chen,,8,0.5735122532795829,0.5441731568422797,9,0.0117812969880468,-0.7733760053517743,0,2,67,3652,0.05,0,True,0,-5.0,-4,0.2801580131053924,0.3254466652870178,0.3943952918052673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.5927080512046814,20
4,00:36:31,65748.0,7,12,NG Ka Long Angus,2,挑球,0,1,2.0,3,820.0,408.0,1.0,3,840.0,635.0,,,CHOU Tien Chen,,8,0.786704576067198,-0.4361382281322988,8,0.5565462732252929,0.6062250640838638,0,2,67,3652,0.075,1,True,0,-5.0,-4,0.1985536217689514,0.2306506335735321,0.2702023386955261,0.3005934059619903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.588908851146698,20
5,00:36:32,65786.0,7,12,CHOU Tien Chen,2,切球,0,0,1.0,4,840.0,635.0,2.0,2,813.0,395.0,,,CHOU Tien Chen,,10,0.7088478990572143,1.6381898237207853,9,0.1472371053143125,-0.9619499187859594,0,2,67,3652,0.1,0,True,0,-5.0,-4,0.1559758335351944,0.1811899691820144,0.212260216474533,0.2354366481304168,0.2151372730731964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.5571351051330566,20
6,00:36:33,65807.0,7,12,NG Ka Long Angus,2,網前球,0,1,2.0,3,813.0,395.0,2.0,7,637.0,491.0,,,CHOU Tien Chen,,9,0.7657987412091106,-0.781423341559576,9,0.3677195867801051,1.378640649719637,0,2,67,3652,0.125,1,True,0,-5.0,-4,0.1329123973846435,0.1543982177972793,0.1808742582798004,0.2006236910820007,0.1752973794937133,0.1558941155672073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.5382696390151978,20
7,00:36:34,65833.0,7,12,CHOU Tien Chen,2,推撲球,0,1,2.0,8,637.0,491.0,1.0,3,461.0,307.0,,,CHOU Tien Chen,,9,0.4176835528363876,0.8688660751014616,9,0.3490469269186407,-0.9094852978868694,0,2,67,3652,0.15,0,True,0,-5.0,-4,0.1152894496917724,0.1339264512062072,0.1568920165300369,0.1740228682756424,0.1520545780658722,0.1334552466869354,0.1343593597412109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.525984525680542,20
8,00:36:35,65866.0,7,12,NG Ka Long Angus,2,平球,0,0,1.0,4,461.0,307.0,1.0,6,409.0,551.0,,,CHOU Tien Chen,,4,-0.9929751462379774,-1.387357108264495,9,0.0857991137662236,1.012002169686996,0,2,67,3652,0.175,1,True,0,-5.0,-4,0.1004554852843284,0.1166945248842239,0.1367051750421524,0.1516318470239639,0.1324901580810547,0.1162839531898498,0.1164881065487861,0.1292507648468017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.5048103928565979,20
9,00:36:36,65885.0,7,12,CHOU Tien Chen,2,推撲球,0,1,1.0,7,409.0,551.0,1.0,9,531.0,322.0,,,CHOU Tien Chen,,9,-0.495006462937582,0.970029393711954,9,-0.6907079641284136,-1.2599952866705333,0,2,67,3652,0.2,0,True,0,-5.0,-4,0.0849344581365585,0.0986644625663757,0.1155833303928375,0.128203734755516,0.1120195612311363,0.0983173251152038,0.0984899252653122,0.1040206551551818,0.1597665101289749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.5552974939346313,20
10,00:36:37,65914.0,7,12,NG Ka Long Angus,2,長球,0,0,1.0,10,531.0,322.0,1.0,4,411.0,629.0,,,CHOU Tien Chen,,10,-0.7184338670041549,-1.4139734021044952,9,-0.2721568047165663,1.049669537720316,0,2,67,3652,0.225,1,True,0,-5.0,-4,0.070533201098442,0.0819351747632026,0.0959853306412696,0.1064658537507057,0.0930258184671402,0.0816468968987464,0.0817902386188507,0.0863831862807273,0.1315198987722396,0.1707143634557724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.558224618434906,20
11,00:36:38,65956.0,7,12,CHOU Tien Chen,2,長球,1,0,1.0,5,411.0,629.0,1.0,4,774.0,317.0,,,CHOU Tien Chen,,10,-0.8321787839527541,1.559946134506415,9,-0.2372507714413235,-0.9513395840564705,0,2,67,3652,0.25,0,True,0,-5.0,-4,0.059542566537857,0.069167859852314,0.0810286849737167,0.089876115322113,0.078530341386795,0.0689245015382766,0.0690455138683319,0.0729227736592292,0.111026182770729,0.1410560607910156,0.1588794589042663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.5664840340614319,20
12,00:36:39,65987.0,7,12,NG Ka Long Angus,2,長球,1,0,1.0,5,774.0,317.0,1.0,9,485.0,631.0,,,CHOU Tien Chen,,9,0.2947417399121118,-1.1051588413152909,9,-0.1627195712912668,1.390757613999667,0,2,67,3652,0.275,1,True,0,-5.0,-4,0.0520552396774292,0.0604701787233352,0.0708395317196846,0.0785744190216064,0.0686553493142128,0.0602574199438095,0.0603632144629955,0.0637529194355011,0.0970649197697639,0.123318612575531,0.1362403631210327,0.128407821059227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.5844171047210693,20
13,00:36:41,66038.0,7,12,CHOU Tien Chen,2,長球,1,0,1.0,10,485.0,631.0,1.0,4,765.0,319.0,,,CHOU Tien Chen,,10,-0.6660901457223718,1.587198352248766,9,-0.1635138645149982,-1.028736524633301,0,2,67,3652,0.325,0,True,0,-5.0,-4,0.0476902239024639,0.0553995370864868,0.0648993849754333,0.0719856694340705,0.0628983527421951,0.0552046187222003,0.0553015433251857,0.058407012373209,0.0889256820082664,0.1129779070615768,0.1248161196708679,0.1168214976787567,0.0846723467111587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.5845032930374146,20
14,00:36:42,66073.0,7,12,NG Ka Long Angus,2,切球,1,0,1.0,5,765.0,319.0,2.0,2,438.0,500.0,,,CHOU Tien Chen,,9,0.6077897355030597,-1.335154447069355,9,0.1594775821916178,1.1662338875656182,0,2,67,3652,0.35,1,True,0,-5.0,-4,0.0446783751249313,0.0519008114933967,0.0608006976544857,0.0674394592642784,0.0589260458946228,0.0517182014882564,0.0518090054392814,0.0547183491289615,0.0833096280694007,0.1058428511023521,0.1169334352016449,0.1094437018036842,0.0773516669869422,0.0651278048753738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.5930761098861694,20
15,00:36:43,66098.0,7,12,CHOU Tien Chen,2,網前球,0,1,2.0,3,438.0,500.0,2.0,1,487.0,411.0,,,CHOU Tien Chen,,7,-0.913588296988922,0.7124871017447182,10,0.6121351890984583,-1.4055789056030836,0,2,67,3652,0.375,0,True,0,-5.0,-4,0.0426171720027923,0.0495064072310924,0.0579957030713558,0.0643281936645507,0.056207537651062,0.0493322238326072,0.0494188368320465,0.052193958312273,0.079466201364994,0.100959874689579,0.1115387976169586,0.1043945997953414,0.0737831071019172,0.0578502006828784,0.0504071339964866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.5923401713371277,20
16,00:36:44,66131.0,7,12,NG Ka Long Angus,2,挑球,0,0,2.0,2,487.0,411.0,1.0,9,492.0,631.0,,,CHOU Tien Chen,,8,-0.8125156663377959,-0.5141043975733611,8,-0.4625515888304589,0.6541493094372601,0,2,67,3652,0.4,1,True,0,-5.0,-4,0.0409747846424579,0.0475985221564769,0.0557606555521488,0.0618491023778915,0.0540414005517959,0.0474310480058193,0.0475143268704414,0.0501825027167797,0.076403722167015,0.0970690622925758,0.1072402969002723,0.1003714278340339,0.0709396377205848,0.0556207597255706,0.0481168888509273,0.0388858541846275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.5911394953727722,20
17,00:36:46,66188.0,7,12,CHOU Tien Chen,2,長球,0,0,1.0,10,492.0,631.0,1.0,9,724.0,320.0,,,CHOU Tien Chen,,10,-0.5886228400874922,1.5474171667048249,9,-0.2708179056380232,-1.0556222670562103,0,2,67,3652,0.45,0,True,0,-5.0,-4,0.0397182255983352,0.04613883420825,0.0540506653487682,0.0599523968994617,0.0523841343820095,0.0459765009582042,0.0460572205483913,0.0486435741186142,0.0740606784820556,0.0940922871232032,0.103951595723629,0.0972933769226074,0.0687641575932502,0.0539150610566139,0.0466413050889968,0.0374503321945667,0.0309097319841384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.5894315838813782,20
18,00:36:47,66217.0,7,12,NG Ka Long Angus,2,切球,1,0,1.0,10,724.0,320.0,2.0,5,837.0,505.0,,,CHOU Tien Chen,,9,0.2742564461724961,-1.1993922230356373,9,-0.0347561194548221,1.355829207692917,0,2,67,3652,0.475,1,True,0,-5.0,-4,0.0387274958193302,0.0449879504740238,0.0527024306356906,0.0584569498896598,0.0510774701833725,0.0448296666145324,0.0449083745479583,0.0474302135407924,0.072213314473629,0.0917452573776245,0.1013586372137069,0.0948664918541908,0.0670489147305488,0.0525702089071273,0.0454778894782066,0.0365161746740341,0.02923384308815,0.0258486606180667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.5818392634391785,20
19,00:36:48,66243.0,7,12,CHOU Tien Chen,2,網前球,0,0,2.0,6,837.0,505.0,2.0,7,665.0,419.0,,,CHOU Tien Chen,,6,1.06153136867138,0.822132754647719,9,0.3129609821477104,-1.1991553640270485,0,2,67,3652,0.5,0,True,0,-5.0,-4,0.0379450991749763,0.0440790764987468,0.0516377016901969,0.057275965809822,0.0500455684959888,0.0439239889383316,0.0440011061728,0.046471994370222,0.0707544162869453,0.0898917540907859,0.099310927093029,0.0929499417543411,0.0656943470239639,0.0515081509947776,0.0445591136813163,0.0357784517109394,0.0286432411521673,0.0252360608428716,0.0202930979430675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.5754319429397583,20
