ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,set,match_id,rally_id,time_proportion,is_target_turn,is_target_game,is_target_win,roundscore_diff,continuous_score,ball_round1,ball_round2,ball_round3,ball_round4,ball_round5,ball_round6,ball_round7,ball_round8,ball_round9,ball_round10,ball_round11,ball_round12,ball_round13,ball_round14,ball_round15,ball_round16,ball_round17,ball_round18,ball_round19,ball_round20,ball_round21,ball_round22,ball_round23,ball_round24,ball_round25,ball_round26,ball_round27,ball_round28,ball_round29,ball_round30,ball_round31,ball_round32,ball_round33,ball_round34,ball_round35,ball_round36,ball_round37,ball_round38,ball_round39,ball_round40,ball_round41,ball_round42,ball_round43,ball_round44,ball_round45,ball_round46,ball_round47,ball_round48,ball_round49,ball_round50,ball_round51,ball_round52,ball_round53,ball_round54,ball_round55,ball_round56,ball_round57,ball_round58,ball_round59,ball_round60,ball_round61,ball_round62,ball_round63,win_prob,rally
3,00:33:26,60200.0,10,9,Anders ANTONSEN,2,網前球,0,0,2.0,8,523.0,419.0,2.0,7,507.0,454.0,,,WANG Tzu Wei,,8,-0.7939231085547823,-0.3945031915441704,9,-0.1662740941102093,0.6706059703857186,0,2,84,5013,0.25,0,True,1,1.0,-1,0.3551831245422363,0.3456351459026336,0.2991817593574524,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8150564432144165,20
4,00:33:27,60224.0,10,9,WANG Tzu Wei,2,挑球,0,1,2.0,8,507.0,454.0,1.0,9,753.0,319.0,,,WANG Tzu Wei,,8,-0.5501567241886725,0.4022114841479727,9,-0.5152826353939175,-0.5656995496295257,0,2,84,5013,0.5,1,True,1,1.0,-1,0.0374331586062908,0.0364268869161605,0.0985596403479576,0.8275802731513977,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0366468578577041,20
5,00:33:29,60273.0,10,9,Anders ANTONSEN,3,殺球,1,0,1.0,10,753.0,319.0,2.0,10,355.0,578.0,出界,對手出界,WANG Tzu Wei,,10,0.353380627748081,-1.5693450100793604,9,0.3205409495479479,1.0928845374946563,0,2,84,5013,1.0,0,True,1,1.0,-1,0.0285062883049249,0.0277399867773056,0.0750556290149688,0.5119791626930237,0.3567189574241638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1889673024415969,20
1,00:34:48,62658.0,11,9,WANG Tzu Wei,1,發短球,0,1,2.0,8,,,2.0,7,680.0,392.0,,,WANG Tzu Wei,,9,-0.0577541701104363,0.991448626598288,9,0.6515418613340359,-0.9010575556321704,0,2,84,5014,0.0,1,True,1,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6689134836196899,21
2,00:34:49,62677.0,11,9,Anders ANTONSEN,2,挑球,0,0,2.0,8,680.0,392.0,1.0,4,447.0,621.0,,,WANG Tzu Wei,,8,0.4289522241329654,-0.4571844037426187,9,0.1841477287553709,0.968284029950532,0,2,84,5014,0.0769230769230769,0,True,1,2.0,1,0.6559563279151917,0.3440436422824859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8446918725967407,21
3,00:34:50,62722.0,11,9,WANG Tzu Wei,2,殺球,1,0,1.0,5,447.0,621.0,2.0,6,765.0,353.0,,,WANG Tzu Wei,,10,-0.5939023058107753,1.5482470075441337,9,-0.4050905890353904,-0.9704285029328714,0,2,84,5014,0.1538461538461538,1,True,1,2.0,1,0.5733804106712341,0.2411850541830063,0.1854345947504043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.868853747844696,21
4,00:34:51,62737.0,11,9,Anders ANTONSEN,2,接殺防守,0,1,2.0,7,765.0,353.0,2.0,5,819.0,545.0,,,WANG Tzu Wei,,9,-0.4776104690158995,-0.9196660599648444,10,-0.8342872166319718,1.659495443304867,0,2,84,5014,0.2307692307692307,0,True,1,2.0,1,0.4839605987071991,0.2035717666149139,0.0894955098628997,0.2229721248149871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8937034606933594,21
5,00:34:52,62765.0,11,9,WANG Tzu Wei,2,接殺防守,0,0,2.0,6,819.0,545.0,1.0,3,520.0,319.0,,,WANG Tzu Wei,,9,0.6374908680129406,1.047393469881558,9,-0.0669578888233641,-1.059491688911075,0,2,84,5014,0.3076923076923077,1,True,1,2.0,1,0.0984988287091255,0.0414322577416896,0.018214713782072,0.0519810728728771,0.7898731231689453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0623601488769054,21
6,00:34:53,62798.0,11,9,Anders ANTONSEN,2,切球,0,0,1.0,4,520.0,319.0,2.0,2,448.0,498.0,,,WANG Tzu Wei,,10,-0.5167445741673126,-1.4734544284024098,9,0.3049898248049123,1.0467516847980238,0,2,84,5014,0.3846153846153846,0,True,1,2.0,1,0.0917346328496933,0.0385869853198528,0.0169638581573963,0.0484113879501819,0.1271394491195678,0.6771636009216309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9151531457901,21
7,00:34:54,62821.0,11,9,WANG Tzu Wei,2,挑球,0,1,2.0,3,448.0,498.0,1.0,3,475.0,314.0,,,WANG Tzu Wei,,9,-0.71015646470979,0.8373535976073612,9,-0.3966593150030081,-1.114088461563166,0,2,84,5014,0.4615384615384615,1,True,1,2.0,1,0.0052197375334799,0.0021956150885671,0.0009652504813857,0.0027546272613108,0.0072342855855822,0.0850345268845558,0.8965959548950195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1135802641510963,21
8,00:34:55,62858.0,11,9,Anders ANTONSEN,2,切球,0,0,1.0,4,475.0,314.0,2.0,1,840.0,465.0,,,WANG Tzu Wei,,4,-0.9659951567395394,-1.5050197960503902,9,-0.1296546939733031,0.93583268202012,0,2,84,5014,0.5384615384615384,0,True,1,2.0,1,0.0121583426371216,0.0051142494194209,0.0022483593784272,0.0064163580536842,0.0168508328497409,0.1980710625648498,0.2402066886425018,0.5189340710639954,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7989920973777771,21
9,00:34:56,62886.0,11,9,WANG Tzu Wei,2,網前球,0,0,2.0,2,840.0,465.0,2.0,2,798.0,412.0,,,WANG Tzu Wei,,8,0.758386771960962,0.461064126610441,9,-0.2238149536296113,-1.234122328890343,0,2,84,5014,0.6153846153846154,1,True,1,2.0,1,0.0070424913428723,0.0029623329173773,0.0013023199280723,0.003716554492712,0.0097605278715491,0.1147289425134658,0.1391352117061615,0.3097247183322906,0.4116268455982208,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2712798714637756,21
10,00:34:57,62916.0,11,9,Anders ANTONSEN,2,挑球,0,1,2.0,3,798.0,412.0,1.0,3,866.0,625.0,,,WANG Tzu Wei,,8,0.8247749972852245,-0.4440055340016118,8,0.4421453557837453,0.5764826087204634,0,2,84,5014,0.6923076923076923,0,True,1,2.0,1,0.0090374369174242,0.0038014808669686,0.0016712317010387,0.0047693531960248,0.0125254206359386,0.1472285091876983,0.1785484403371811,0.3974612951278686,0.1339788287878036,0.1109780073165893,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6416192054748535,21
11,00:34:58,62955.0,11,9,WANG Tzu Wei,2,長球,0,0,1.0,4,866.0,625.0,1.0,3,506.0,321.0,,,WANG Tzu Wei,,10,0.8211754813740963,1.5894597011402916,9,0.1447475486818604,-0.9674903735803068,0,2,84,5014,0.7692307692307693,1,True,1,2.0,1,0.004972112365067,0.0020914548076689,0.0009194589802064,0.0026239475701004,0.00689109088853,0.0810004845261573,0.0982317104935646,0.2186706513166427,0.0737109258770942,0.0647702366113662,0.4461178779602051,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1687657386064529,21
12,00:34:59,62982.0,11,9,Anders ANTONSEN,2,切球,0,0,1.0,4,506.0,321.0,2.0,2,440.0,500.0,,,WANG Tzu Wei,,9,-0.3634563624352965,-1.2349311217654693,9,0.3345607280700334,1.2930462946239405,0,2,84,5014,0.8461538461538461,0,True,1,2.0,1,0.00632533011958,0.0026606682222336,0.001169700291939,0.0033380852546542,0.0087665803730487,0.1030456945300102,0.1249666064977645,0.2781843841075897,0.0937722027301788,0.0823981985449791,0.0880361571907997,0.2073364108800888,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8468542695045471,21
13,00:35:00,63008.0,11,9,WANG Tzu Wei,2,推撲球,0,1,2.0,3,440.0,500.0,2.0,3,500.0,321.0,,,WANG Tzu Wei,,7,-0.9623951370755884,0.7113496292258041,9,-0.606598956978896,-1.0493527756135923,0,2,84,5014,0.9230769230769232,1,True,1,2.0,1,0.0039945589378476,0.0016802594764158,0.0007386865909211,0.0021080602891743,0.0055362512357532,0.0650751963257789,0.0789186283946037,0.17567840218544,0.0592188164591789,0.0520359314978122,0.055596400052309,0.2059193700551986,0.2934994697570801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7884160876274109,21
14,00:35:01,63047.0,11,9,Anders ANTONSEN,3,切球,0,0,2.0,4,500.0,321.0,2.0,1,473.0,428.0,掛網,對手掛網,WANG Tzu Wei,,10,-0.7656852911891796,-1.4038180981256805,9,-0.0051711017993174,0.8959443857184018,0,2,84,5014,1.0,0,True,1,2.0,1,0.0043588117696344,0.0018334777560085,0.0008060453692451,0.0023002882953733,0.0060410872101783,0.0710092261433601,0.0861150026321411,0.1916980296373367,0.0646188184618949,0.0567809455096721,0.060666088014841,0.2246965914964676,0.0708800628781318,0.1581954509019851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8456812500953674,21
1,00:37:15,67059.0,14,10,Anders ANTONSEN,1,發短球,0,1,2.0,8,,,2.0,7,760.0,498.0,,,Anders ANTONSEN,,9,-0.0476027386704081,-0.5752574945926069,9,0.5661734912378665,1.1388180516594757,0,2,84,5018,0.0,0,True,0,4.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8016078472137451,25
2,00:37:15,67078.0,14,10,WANG Tzu Wei,2,推撲球,0,0,2.0,8,760.0,498.0,1.0,8,555.0,352.0,,,Anders ANTONSEN,,8,0.389098999528977,0.5141342822891529,9,-0.0798791143297539,-0.8670372365817895,0,2,84,5018,0.0,1,True,0,4.0,2,0.575111985206604,0.424888014793396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7706714272499084,25
3,00:37:16,67088.0,14,10,Anders ANTONSEN,2,平球,0,0,1.0,9,555.0,352.0,2.0,8,630.0,529.0,,,Anders ANTONSEN,,9,-0.2182740085328,-0.756078079310179,9,0.4654853700195457,0.7064130800269209,0,2,84,5018,0.1428571428571428,0,True,0,4.0,2,0.317016452550888,0.1631650775671005,0.5198184847831726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.677367091178894,25
4,00:37:16,67100.0,14,10,WANG Tzu Wei,2,平球,0,0,2.0,9,630.0,529.0,1.0,5,509.0,357.0,,,Anders ANTONSEN,,9,0.1879597061243361,0.7981533650767089,9,-0.2594356344727848,-0.8931708470876627,0,2,84,5018,0.1428571428571428,1,True,0,4.0,2,0.0424538031220436,0.0218505319207906,0.0868972986936569,0.8487983345985413,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2731977701187134,25
5,00:37:17,67115.0,14,10,Anders ANTONSEN,2,接殺防守,0,0,1.0,6,509.0,357.0,1.0,3,889.0,631.0,,,Anders ANTONSEN,,9,-0.6332389794962008,-0.7950836134774262,9,0.0422962091189842,1.0151524924494488,0,2,84,5018,0.2857142857142857,0,True,0,4.0,2,0.0452479198575019,0.0232886336743831,0.0926164835691452,0.1272682100534439,0.7115788459777832,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8569954633712769,25
6,00:37:18,67154.0,14,10,WANG Tzu Wei,2,切球,0,0,1.0,4,889.0,631.0,2.0,1,461.0,396.0,,,Anders ANTONSEN,,4,1.0081910007343615,1.5962138561640489,9,-0.0504218544042057,-0.9047327041885946,0,2,84,5018,0.4285714285714285,1,True,0,4.0,2,0.0058983829803764,0.0030358363874256,0.0120732076466083,0.0165903009474277,0.0656014680862426,0.8968008756637573,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0643918067216873,25
7,00:37:19,67187.0,14,10,Anders ANTONSEN,2,網前球,0,0,2.0,2,461.0,396.0,2.0,2,433.0,475.0,,,Anders ANTONSEN,,2,-0.9559588989011912,-0.4519502858834154,9,0.1178526700792075,1.069526256792327,0,2,84,5018,0.5714285714285714,0,True,0,4.0,2,0.0092759700492024,0.0047742454335093,0.0189866814762353,0.0260903984308242,0.1031668037176132,0.336973488330841,0.500732421875,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7301750183105469,25
8,00:37:20,67212.0,14,10,WANG Tzu Wei,2,網前球,0,1,2.0,3,433.0,475.0,2.0,1,436.0,414.0,,,Anders ANTONSEN,,3,-0.9707749280587428,0.3637860280414629,9,-0.803417519753031,-0.7959421231107475,0,2,84,5018,0.7142857142857143,1,True,0,4.0,2,0.0030571450479328,0.0015734806656837,0.00625757034868,0.0085987905040383,0.034001387655735,0.1110586524009704,0.2645072638988495,0.570945680141449,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0847157835960388,25
9,00:37:21,67241.0,14,10,Anders ANTONSEN,2,網前球,0,0,2.0,2,436.0,414.0,2.0,2,449.0,465.0,,,Anders ANTONSEN,,2,-1.1257621720960391,-0.2409974649820595,8,-0.4582687475973794,0.5385571804724751,0,2,84,5018,0.8571428571428571,0,True,0,4.0,2,0.0036498482804745,0.0018785388674587,0.0074707544408738,0.0102658784016966,0.0405933931469917,0.132590115070343,0.3157885074615478,0.1502193510532379,0.3375435471534729,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4073887467384338,25
10,00:37:22,67265.0,14,10,WANG Tzu Wei,3,網前球,0,1,2.0,3,449.0,465.0,2.0,2,433.0,447.0,掛網,對手掛網,Anders ANTONSEN,,8,-0.8442750855543453,0.3454659910068181,8,-0.6314618666328161,-0.4848955260929148,0,2,84,5018,1.0,1,True,0,4.0,2,0.0014987682225182,0.0007714004023,0.0030677798204123,0.0042155655100941,0.0166692100465297,0.0544466041028499,0.1296749264001846,0.0616858527064323,0.3266154825687408,0.401354432106018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0313267074525356,25
1,00:37:40,67801.0,14,11,Anders ANTONSEN,1,發短球,0,1,2.0,8,,,2.0,7,598.0,498.0,,,WANG Tzu Wei,,9,0.0388993218696273,-0.6459381683316018,9,-0.545994482339514,1.1443800628545304,0,2,84,5019,0.0,0,True,1,3.0,-1,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8574411869049072,26
2,00:37:40,67825.0,14,11,WANG Tzu Wei,2,挑球,0,0,2.0,8,598.0,498.0,1.0,3,519.0,316.0,,,WANG Tzu Wei,,9,-0.4899251625012389,0.7125277097054195,9,-0.1378301374010391,-0.780247614512505,0,2,84,5019,0.0,1,True,1,3.0,-1,0.2354540526866912,0.7645459175109863,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3325717449188232,26
3,00:37:41,67857.0,14,11,Anders ANTONSEN,3,殺球,0,0,1.0,4,519.0,316.0,2.0,1,436.0,423.0,掛網,對手掛網,WANG Tzu Wei,,10,-0.4165307622643249,-1.3735401821802666,9,-0.0103170762780366,1.0538737735007075,0,2,84,5019,1.0,0,True,1,3.0,-1,0.3242365419864654,0.3982628583908081,0.2775006294250488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8219761848449707,26
1,00:38:44,69737.0,17,11,WANG Tzu Wei,1,發短球,0,1,2.0,8,,,2.0,7,699.0,397.0,,,Anders ANTONSEN,,9,-0.0528337089261864,0.9039076023679838,9,0.6142454158369922,-0.9012528221035776,0,2,84,5022,0.0,1,True,0,6.0,1,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63717120885849,29
2,00:38:45,69757.0,17,11,Anders ANTONSEN,2,網前球,0,1,2.0,8,699.0,397.0,2.0,2,441.0,475.0,,,Anders ANTONSEN,,8,0.3241560229450017,-0.5036230598791933,9,0.1009690091263707,1.0152688326408583,0,2,84,5022,0.3333333333333333,0,True,0,6.0,1,0.776955783367157,0.2230441868305206,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7201892137527466,29
3,00:38:46,69784.0,17,11,WANG Tzu Wei,2,挑球,0,1,2.0,3,441.0,475.0,1.0,3,494.0,318.0,,,Anders ANTONSEN,,8,-0.8433628911010064,0.4654766146169287,9,-0.3188646553075659,-0.6957303168182264,0,2,84,5022,0.6666666666666666,1,True,0,6.0,1,0.3668354451656341,0.2851848900318146,0.3479796946048736,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1420358568429947,29
4,00:38:47,69817.0,17,11,Anders ANTONSEN,3,殺球,0,0,1.0,4,494.0,318.0,2.0,2,450.0,452.0,對手落地致勝,落地致勝,Anders ANTONSEN,,9,-0.5810854638191688,-1.36051223512598,9,-0.2063275481252443,0.9516102169791202,0,2,84,5022,1.0,0,True,0,6.0,1,0.4210855066776275,0.3273599147796631,0.1519083082675933,0.0996463224291801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1980751305818557,29
1,00:39:43,71515.0,17,13,Anders ANTONSEN,1,發短球,0,1,2.0,8,,,2.0,7,582.0,499.0,,,Anders ANTONSEN,,9,0.0751200804669292,-0.6338360946548987,9,-0.5466209018107913,1.1368429826980726,0,2,84,5024,0.0,0,True,0,4.0,-1,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8531038761138916,31
2,00:39:44,71537.0,17,13,WANG Tzu Wei,2,推撲球,0,0,2.0,8,582.0,499.0,1.0,6,783.0,347.0,,,Anders ANTONSEN,,8,-0.540084797578293,0.6176758958127669,9,-0.1364664215049826,-0.7069388939493472,0,2,84,5024,0.25,1,True,0,4.0,-1,0.5653006434440613,0.4346994161605835,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8213137984275818,31
3,00:39:45,71551.0,17,13,Anders ANTONSEN,2,接殺防守,0,1,1.0,7,783.0,347.0,2.0,1,841.0,492.0,,,Anders ANTONSEN,,9,-0.18120899386425,-0.7436586817518869,8,-0.0864661504170291,0.6535814808627597,0,2,84,5024,0.5,0,True,0,4.0,-1,0.338412195444107,0.1212357804179191,0.5403519868850708,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8076794147491455,31
4,00:39:45,71575.0,17,13,WANG Tzu Wei,2,網前球,0,0,2.0,2,841.0,492.0,2.0,2,836.0,419.0,,,Anders ANTONSEN,,6,1.0960360737352484,0.7836814790194401,9,0.5360243062726535,-0.8388228710424267,0,2,84,5024,0.5,1,True,0,4.0,-1,0.0605677887797355,0.0216983407735824,0.0930443629622459,0.824689507484436,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0267279259860515,31
5,00:39:46,71603.0,17,13,Anders ANTONSEN,2,網前球,0,1,2.0,3,836.0,419.0,2.0,7,511.0,456.0,,,Anders ANTONSEN,,3,1.1413981090524865,-0.4312244448198011,9,0.4939010045087692,0.7403522919551074,0,2,84,5024,0.75,0,True,0,4.0,-1,0.0365581475198268,0.0130969146266579,0.0561607033014297,0.1270114034414291,0.7671728134155273,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6462528705596924,31
6,00:39:47,71629.0,17,13,WANG Tzu Wei,3,網前球,0,1,2.0,8,511.0,456.0,2.0,2,455.0,450.0,掛網,對手掛網,Anders ANTONSEN,,8,-0.6115552259210912,0.3555530832524969,9,0.1618874588302399,-0.6215277836376568,0,2,84,5024,1.0,1,True,0,4.0,-1,0.0038041961379349,0.001362848910503,0.0058440142311155,0.0132166510447859,0.2426787763833999,0.7330934405326843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101765751838684,31
1,00:41:40,75003.0,18,15,WANG Tzu Wei,1,發短球,0,1,2.0,8,,,2.0,7,579.0,392.0,,,Anders ANTONSEN,,9,0.1915363996592332,0.90443813779349,9,-0.4244883682479642,-0.9066911387594102,0,2,84,5027,0.0,1,True,0,3.0,-2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7371126413345337,34
2,00:41:40,75028.0,18,15,Anders ANTONSEN,2,挑球,0,1,2.0,8,579.0,392.0,1.0,6,463.0,617.0,,,Anders ANTONSEN,,9,-0.6233372633507752,-0.566202804674659,9,0.0125665407369022,0.8060311052428428,0,2,84,5027,0.0,0,True,0,3.0,-2,0.6560813784599304,0.3439186215400696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8634752035140991,34
3,00:41:42,75061.0,18,15,WANG Tzu Wei,2,長球,1,0,1.0,7,463.0,617.0,1.0,3,470.0,320.0,,,Anders ANTONSEN,,9,-0.510396079110315,1.4398254908695929,9,-0.3442550939826754,-0.957264104564756,0,2,84,5027,0.2857142857142857,1,True,0,3.0,-2,0.5119718313217163,0.1887872815132141,0.2992408871650696,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7432936429977417,34
4,00:41:43,75092.0,18,15,Anders ANTONSEN,2,平球,0,0,1.0,4,470.0,320.0,1.0,6,416.0,558.0,,,Anders ANTONSEN,,6,-1.2628699432041637,-1.2812608021005518,9,-0.2371601162965722,1.2267028956146604,0,2,84,5027,0.4285714285714285,0,True,0,3.0,-2,0.386692464351654,0.1425910890102386,0.0826844424009323,0.3880319893360138,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9128434658050536,34
5,00:41:43,75109.0,18,15,WANG Tzu Wei,2,接殺防守,0,1,1.0,7,416.0,558.0,2.0,1,509.0,398.0,,,Anders ANTONSEN,,9,-0.5823881742267398,0.9903874544656368,6,-0.9664095046424136,-1.2112244411812303,0,2,84,5027,0.4285714285714285,1,True,0,3.0,-2,0.0478348210453987,0.017638873308897,0.0102282715961337,0.1350380480289459,0.7892599105834961,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0543065629899501,34
6,00:41:44,75133.0,18,15,Anders ANTONSEN,2,網前球,0,0,2.0,2,509.0,398.0,2.0,2,428.0,479.0,,,Anders ANTONSEN,,9,-0.5705915109545884,-0.6369210111267366,9,-0.3332144683578197,0.9032988866524252,0,2,84,5027,0.5714285714285714,0,True,0,3.0,-2,0.0303124394267797,0.0111775733530521,0.0064815515652298,0.0855722352862358,0.0742446258664131,0.7922115921974182,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8571789860725403,34
7,00:41:45,75162.0,18,15,WANG Tzu Wei,2,挑球,0,1,2.0,3,428.0,479.0,1.0,3,494.0,315.0,,,Anders ANTONSEN,,3,-0.9425668951406658,0.4833220455483733,9,-0.3761504609800647,-0.8310202493107015,0,2,84,5027,0.7142857142857143,1,True,0,3.0,-2,0.0041768467053771,0.0015401932178065,0.0008931134361773,0.011791268363595,0.0102304015308618,0.2345708608627319,0.7367972731590271,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0926048010587692,34
8,00:41:46,75194.0,18,15,Anders ANTONSEN,2,長球,0,0,1.0,4,494.0,315.0,1.0,5,843.0,618.0,,,Anders ANTONSEN,,9,-0.7452417393485578,-1.3475158318265388,9,-0.1895202618516365,0.9196946337892342,0,2,84,5027,0.8571428571428571,0,True,0,3.0,-2,0.0096876230090856,0.0035722672473639,0.0020714541897177,0.027348231524229,0.0237280149012804,0.5440549254417419,0.2073378413915634,0.1821995973587036,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2995111048221588,34
