,rally,ball_round,player,type,player_location,ball_location,scores,getpoint_player,tactic
4071,3,23,CHOU Tien Chen,Drive,7,18,"[1.0, 1.0]",CHOU Tien Chen,FC/BhL/FcL/FCCD
4072,3,24,Kento MOMOTA,Push Shot,19,3,"[1.0, 1.0]",CHOU Tien Chen,FC/BhL/FcL/FCCD
4073,3,25,CHOU Tien Chen,Smash,10,9,"[1.0, 1.0]",CHOU Tien Chen,FC/BhL/FcL/FCCD
4074,3,26,Kento MOMOTA,Smash Defence,11,21,"[1.0, 1.0]",CHOU Tien Chen,FC/BhL/FcL/FCCD
4075,4,1,CHOU Tien Chen,Serve short,14,18,"[1.0, 2.0]",CHOU Tien Chen,FCP
4076,4,2,Kento MOMOTA,Lob,10,2,"[1.0, 2.0]",CHOU Tien Chen,FCP
4077,4,3,CHOU Tien Chen,Clear,10,7,"[1.0, 2.0]",CHOU Tien Chen,FCP
4078,4,4,Kento MOMOTA,Clear,15,1,"[1.0, 2.0]",CHOU Tien Chen,FCP
4079,4,5,CHOU Tien Chen,Clear,6,4,"[1.0, 2.0]",CHOU Tien Chen,FCP
4080,4,6,Kento MOMOTA,Drop,11,13,"[1.0, 2.0]",CHOU Tien Chen,FCP
4081,4,7,CHOU Tien Chen,Lob,6,9,"[1.0, 2.0]",CHOU Tien Chen,FCP
4082,4,8,Kento MOMOTA,Drop,11,19,"[1.0, 2.0]",CHOU Tien Chen,FCP
4083,4,9,CHOU Tien Chen,Net Shot,10,21,"[1.0, 2.0]",CHOU Tien Chen,FCP
4084,4,10,Kento MOMOTA,Lob,14,11,"[1.0, 2.0]",CHOU Tien Chen,FCP
4085,4,11,CHOU Tien Chen,Smash,15,11,"[1.0, 2.0]",CHOU Tien Chen,FCP
4086,7,1,Kento MOMOTA,Serve short,15,15,"[3.0, 3.0]",Kento MOMOTA,FC/FhL/FcL/No
4087,7,2,CHOU Tien Chen,Net Shot,11,21,"[3.0, 3.0]",Kento MOMOTA,FC/FhL/FcL/No
4088,7,3,Kento MOMOTA,Lob,14,4,"[3.0, 3.0]",Kento MOMOTA,FC/FhL/FcL/No
4089,7,4,CHOU Tien Chen,Clear,11,6,"[3.0, 3.0]",Kento MOMOTA,FC/FhL/FcL/No
4090,7,5,Kento MOMOTA,Drop,14,10,"[3.0, 3.0]",Kento MOMOTA,FC/FhL/FcL/No
4091,7,6,CHOU Tien Chen,Smash Defence,10,22,"[3.0, 3.0]",Kento MOMOTA,FC/FhL/FcL/No
4092,7,7,Kento MOMOTA,Push Shot,6,1,"[3.0, 3.0]",Kento MOMOTA,FC/FhL/FcL/No
4093,7,8,CHOU Tien Chen,Drive,10,15,"[3.0, 3.0]",Kento MOMOTA,FC/FhL/FcL/No
4094,7,9,Kento MOMOTA,Drive,11,6,"[3.0, 3.0]",Kento MOMOTA,FC/FhL/FcL/No
4095,7,10,CHOU Tien Chen,Drive,2,14,"[3.0, 3.0]",Kento MOMOTA,FC/FhL/FcL/No
4096,7,11,Kento MOMOTA,Drive,11,10,"[3.0, 3.0]",Kento MOMOTA,FC/FhL/FcL/No
4097,7,12,CHOU Tien Chen,Smash Defence,10,9,"[3.0, 3.0]",Kento MOMOTA,FC/FhL/FcL/No
4098,7,13,Kento MOMOTA,Drop,15,20,"[3.0, 3.0]",Kento MOMOTA,FC/FhL/FcL/No
4099,7,14,CHOU Tien Chen,Lob,10,8,"[3.0, 3.0]",Kento MOMOTA,FC/FhL/FcL/No
4100,7,15,Kento MOMOTA,Drop,10,16,"[3.0, 3.0]",Kento MOMOTA,FC/FhL/FcL/No
4101,7,16,CHOU Tien Chen,Net Shot,6,21,"[3.0, 3.0]",Kento MOMOTA,FC/FhL/FcL/No
4102,11,1,Kento MOMOTA,Serve short,15,15,"[5.0, 5.0]",CHOU Tien Chen,FC/FhL/BcL/No
4103,11,2,CHOU Tien Chen,Lob,15,7,"[5.0, 5.0]",CHOU Tien Chen,FC/FhL/BcL/No
4104,11,3,Kento MOMOTA,Smash,15,9,"[5.0, 5.0]",CHOU Tien Chen,FC/FhL/BcL/No
4105,11,4,CHOU Tien Chen,Smash Defence,10,20,"[5.0, 5.0]",CHOU Tien Chen,FC/FhL/BcL/No
4106,11,5,Kento MOMOTA,Net Shot,3,13,"[5.0, 5.0]",CHOU Tien Chen,FC/FhL/BcL/No
4107,11,6,CHOU Tien Chen,Net Shot,6,24,"[5.0, 5.0]",CHOU Tien Chen,FC/FhL/BcL/No
4108,11,7,Kento MOMOTA,Net Shot,15,17,"[5.0, 5.0]",CHOU Tien Chen,FC/FhL/BcL/No
4109,11,8,CHOU Tien Chen,Net Shot,10,24,"[5.0, 5.0]",CHOU Tien Chen,FC/FhL/BcL/No
4110,11,9,Kento MOMOTA,Lob,15,2,"[5.0, 5.0]",CHOU Tien Chen,FC/FhL/BcL/No
4111,11,10,CHOU Tien Chen,Smash,14,13,"[5.0, 5.0]",CHOU Tien Chen,FC/FhL/BcL/No
4112,11,11,Kento MOMOTA,Smash Defence,15,16,"[5.0, 5.0]",CHOU Tien Chen,FC/FhL/BcL/No
4113,11,12,CHOU Tien Chen,Push Shot,2,9,"[5.0, 5.0]",CHOU Tien Chen,FC/FhL/BcL/No
4114,11,13,Kento MOMOTA,Drop,14,16,"[5.0, 5.0]",CHOU Tien Chen,FC/FhL/BcL/No
4115,11,14,CHOU Tien Chen,Push Shot,15,5,"[5.0, 5.0]",CHOU Tien Chen,FC/FhL/BcL/No
4116,11,15,Kento MOMOTA,Drop,10,16,"[5.0, 5.0]",CHOU Tien Chen,FC/FhL/BcL/No
4117,11,16,CHOU Tien Chen,Lob,11,7,"[5.0, 5.0]",CHOU Tien Chen,FC/FhL/BcL/No
4118,11,17,Kento MOMOTA,Drop,10,13,"[5.0, 5.0]",CHOU Tien Chen,FC/FhL/BcL/No
4119,11,18,CHOU Tien Chen,Net Shot,6,24,"[5.0, 5.0]",CHOU Tien Chen,FC/FhL/BcL/No
4120,11,19,Kento MOMOTA,Lob,11,1,"[5.0, 5.0]",CHOU Tien Chen,FC/FhL/BcL/No
4121,11,20,CHOU Tien Chen,Smash,10,11,"[5.0, 5.0]",CHOU Tien Chen,FC/FhL/BcL/No
4122,11,21,Kento MOMOTA,Net Shot,11,16,"[5.0, 5.0]",CHOU Tien Chen,FC/FhL/BcL/No
4123,11,22,CHOU Tien Chen,Lob,1,5,"[5.0, 5.0]",CHOU Tien Chen,FC/FhL/BcL/No
4124,11,23,Kento MOMOTA,Drop,15,16,"[5.0, 5.0]",CHOU Tien Chen,FC/FhL/BcL/No
4125,11,24,CHOU Tien Chen,Lob,11,7,"[5.0, 5.0]",CHOU Tien Chen,FC/FhL/BcL/No
4126,11,25,Kento MOMOTA,Drop,14,15,"[5.0, 5.0]",CHOU Tien Chen,FC/FhL/BcL/No
4127,11,26,CHOU Tien Chen,Net Shot,10,21,"[5.0, 5.0]",CHOU Tien Chen,FC/FhL/BcL/No
4128,11,27,Kento MOMOTA,Lob,11,4,"[5.0, 5.0]",CHOU Tien Chen,FC/FhL/BcL/No
4129,11,28,CHOU Tien Chen,Clear,15,7,"[5.0, 5.0]",CHOU Tien Chen,FC/FhL/BcL/No
4130,11,29,Kento MOMOTA,Drop,14,30,"[5.0, 5.0]",CHOU Tien Chen,FC/FhL/BcL/No
4131,13,1,Kento MOMOTA,Serve short,14,18,"[6.0, 6.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
4132,13,2,CHOU Tien Chen,Push Shot,14,6,"[6.0, 6.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
4133,13,3,Kento MOMOTA,Smash,15,10,"[6.0, 6.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
4134,13,4,CHOU Tien Chen,Drive,10,15,"[6.0, 6.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
4135,13,5,Kento MOMOTA,Push Shot,6,7,"[6.0, 6.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
4136,13,6,CHOU Tien Chen,Clear,6,5,"[6.0, 6.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
4137,13,7,Kento MOMOTA,Smash,15,12,"[6.0, 6.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
4138,13,8,CHOU Tien Chen,Net Shot,11,24,"[6.0, 6.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
4139,13,9,Kento MOMOTA,Net Shot,6,17,"[6.0, 6.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
4140,13,10,CHOU Tien Chen,Lob,6,6,"[6.0, 6.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
4141,13,11,Kento MOMOTA,Clear,15,5,"[6.0, 6.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
4142,13,12,CHOU Tien Chen,Drop,10,17,"[6.0, 6.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
4143,13,13,Kento MOMOTA,Net Shot,11,15,"[6.0, 6.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
4144,13,14,CHOU Tien Chen,Lob,6,7,"[6.0, 6.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
4145,13,15,Kento MOMOTA,Smash,14,9,"[6.0, 6.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
4146,13,16,CHOU Tien Chen,Drive,10,9,"[6.0, 6.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
4147,13,17,Kento MOMOTA,Smash Defence,7,16,"[6.0, 6.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
4148,13,18,CHOU Tien Chen,Lob,10,5,"[6.0, 6.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
4149,13,19,Kento MOMOTA,Smash,14,8,"[6.0, 6.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
4150,13,20,CHOU Tien Chen,Smash Defence,11,21,"[6.0, 6.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
4151,13,21,Kento MOMOTA,Lob,6,4,"[6.0, 6.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
4152,13,22,CHOU Tien Chen,Drop,11,21,"[6.0, 6.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
4153,13,23,Kento MOMOTA,Net Shot,14,20,"[6.0, 6.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
4154,13,24,CHOU Tien Chen,Lob,7,5,"[6.0, 6.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
4155,13,25,Kento MOMOTA,Smash,14,12,"[6.0, 6.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
4156,13,26,CHOU Tien Chen,Net Shot,11,24,"[6.0, 6.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
4157,13,27,Kento MOMOTA,Lob,6,3,"[6.0, 6.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
4158,13,28,CHOU Tien Chen,Smash,10,13,"[6.0, 6.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
4159,13,29,Kento MOMOTA,Net Shot,15,18,"[6.0, 6.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
4160,13,30,CHOU Tien Chen,Lob,3,7,"[6.0, 6.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
4161,13,31,Kento MOMOTA,Clear,15,5,"[6.0, 6.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
4162,13,32,CHOU Tien Chen,Clear,10,8,"[6.0, 6.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
4163,13,33,Kento MOMOTA,Clear,11,1,"[6.0, 6.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
4164,13,34,CHOU Tien Chen,Smash,2,13,"[6.0, 6.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
4165,14,1,CHOU Tien Chen,Serve short,15,19,"[6.0, 7.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
4166,14,2,Kento MOMOTA,Net Shot,11,18,"[6.0, 7.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
4167,14,3,CHOU Tien Chen,Push Shot,10,10,"[6.0, 7.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
4168,14,4,Kento MOMOTA,Drive,15,15,"[6.0, 7.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
4169,14,5,CHOU Tien Chen,Smash Defence,14,20,"[6.0, 7.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
4170,14,6,Kento MOMOTA,Net Shot,14,17,"[6.0, 7.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
4171,14,7,CHOU Tien Chen,Net Shot,10,20,"[6.0, 7.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
4172,14,8,Kento MOMOTA,Net Shot,15,21,"[6.0, 7.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
4173,14,9,CHOU Tien Chen,Lob,14,4,"[6.0, 7.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
4174,14,10,Kento MOMOTA,Drop,19,13,"[6.0, 7.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
4175,14,11,CHOU Tien Chen,Net Shot,6,20,"[6.0, 7.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
4176,14,12,Kento MOMOTA,Lob,11,5,"[6.0, 7.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
4177,14,13,CHOU Tien Chen,Drop,10,16,"[6.0, 7.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
4178,14,14,Kento MOMOTA,Net Shot,11,17,"[6.0, 7.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
4179,14,15,CHOU Tien Chen,Push Shot,6,8,"[6.0, 7.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
4180,14,16,Kento MOMOTA,Smash,15,5,"[6.0, 7.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
4181,14,17,CHOU Tien Chen,Net Shot,6,18,"[6.0, 7.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
4182,14,18,Kento MOMOTA,Smash Defence,7,15,"[6.0, 7.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
4183,14,19,CHOU Tien Chen,Push Shot,10,11,"[6.0, 7.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
4184,14,20,Kento MOMOTA,Smash,15,10,"[6.0, 7.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
4185,14,21,CHOU Tien Chen,Smash Defence,10,23,"[6.0, 7.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
4186,14,22,Kento MOMOTA,Net Shot,7,20,"[6.0, 7.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
4187,14,23,CHOU Tien Chen,Lob,6,5,"[6.0, 7.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
4188,14,24,Kento MOMOTA,Clear,14,4,"[6.0, 7.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
4189,14,25,CHOU Tien Chen,Smash,11,11,"[6.0, 7.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
4190,14,26,Kento MOMOTA,Smash Defence,10,13,"[6.0, 7.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
4191,14,27,CHOU Tien Chen,Lob,3,5,"[6.0, 7.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
4192,14,28,Kento MOMOTA,Clear,15,1,"[6.0, 7.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
4193,14,29,CHOU Tien Chen,Clear,10,4,"[6.0, 7.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
4194,14,30,Kento MOMOTA,Drop,11,17,"[6.0, 7.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
4195,14,31,CHOU Tien Chen,Net Shot,6,17,"[6.0, 7.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
4196,14,32,Kento MOMOTA,Lob,7,1,"[6.0, 7.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
4197,14,33,CHOU Tien Chen,Clear,10,4,"[6.0, 7.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
4198,14,34,Kento MOMOTA,Drop,15,13,"[6.0, 7.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
4199,14,35,CHOU Tien Chen,Net Shot,6,24,"[6.0, 7.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
4200,14,36,Kento MOMOTA,Lob,7,5,"[6.0, 7.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
4201,14,37,CHOU Tien Chen,Clear,10,8,"[6.0, 7.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
4202,14,38,Kento MOMOTA,Drop,15,17,"[6.0, 7.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
4203,14,39,CHOU Tien Chen,Lob,6,7,"[6.0, 7.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
4204,14,40,Kento MOMOTA,Drop,11,17,"[6.0, 7.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
4205,14,41,CHOU Tien Chen,Lob,10,8,"[6.0, 7.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
4206,14,42,Kento MOMOTA,Drop,11,20,"[6.0, 7.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
4207,14,43,CHOU Tien Chen,Net Shot,10,24,"[6.0, 7.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
4208,14,44,Kento MOMOTA,Lob,11,4,"[6.0, 7.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
4209,14,45,CHOU Tien Chen,Clear,11,1,"[6.0, 7.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
4210,14,46,Kento MOMOTA,Drop,15,18,"[6.0, 7.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
4211,15,1,Kento MOMOTA,Serve short,15,19,"[7.0, 7.0]",CHOU Tien Chen,FC/FhL/No/No
4212,15,2,CHOU Tien Chen,Lob,15,1,"[7.0, 7.0]",CHOU Tien Chen,FC/FhL/No/No
4213,15,3,Kento MOMOTA,Drop,14,19,"[7.0, 7.0]",CHOU Tien Chen,FC/FhL/No/No
4214,15,4,CHOU Tien Chen,Push Shot,11,11,"[7.0, 7.0]",CHOU Tien Chen,FC/FhL/No/No
4215,15,5,Kento MOMOTA,Clear,6,1,"[7.0, 7.0]",CHOU Tien Chen,FC/FhL/No/No
4216,15,6,CHOU Tien Chen,Drop,10,24,"[7.0, 7.0]",CHOU Tien Chen,FC/FhL/No/No
4217,15,7,Kento MOMOTA,Push Shot,11,4,"[7.0, 7.0]",CHOU Tien Chen,FC/FhL/No/No
4218,15,8,CHOU Tien Chen,Drop,2,21,"[7.0, 7.0]",CHOU Tien Chen,FC/FhL/No/No
4219,15,9,Kento MOMOTA,Lob,15,1,"[7.0, 7.0]",CHOU Tien Chen,FC/FhL/No/No
4220,15,10,CHOU Tien Chen,Drop,7,13,"[7.0, 7.0]",CHOU Tien Chen,FC/FhL/No/No
4221,15,11,Kento MOMOTA,Net Shot,15,20,"[7.0, 7.0]",CHOU Tien Chen,FC/FhL/No/No
4222,15,12,CHOU Tien Chen,Push Shot,6,8,"[7.0, 7.0]",CHOU Tien Chen,FC/FhL/No/No
4223,15,13,Kento MOMOTA,Drop,14,13,"[7.0, 7.0]",CHOU Tien Chen,FC/FhL/No/No
4224,15,14,CHOU Tien Chen,Push Shot,10,12,"[7.0, 7.0]",CHOU Tien Chen,FC/FhL/No/No
4225,15,15,Kento MOMOTA,Drive,11,9,"[7.0, 7.0]",CHOU Tien Chen,FC/FhL/No/No
4226,15,16,CHOU Tien Chen,Drive,10,19,"[7.0, 7.0]",CHOU Tien Chen,FC/FhL/No/No
4227,15,17,Kento MOMOTA,Drive,8,10,"[7.0, 7.0]",CHOU Tien Chen,FC/FhL/No/No
4228,15,18,CHOU Tien Chen,Smash Defence,10,20,"[7.0, 7.0]",CHOU Tien Chen,FC/FhL/No/No
4229,15,19,Kento MOMOTA,Lob,15,5,"[7.0, 7.0]",CHOU Tien Chen,FC/FhL/No/No
4230,15,20,CHOU Tien Chen,Smash,10,9,"[7.0, 7.0]",CHOU Tien Chen,FC/FhL/No/No
4231,16,1,CHOU Tien Chen,Serve short,14,18,"[7.0, 8.0]",Kento MOMOTA,FCP
4232,16,2,Kento MOMOTA,Push Shot,10,7,"[7.0, 8.0]",Kento MOMOTA,FCP
4233,16,3,CHOU Tien Chen,Smash,14,16,"[7.0, 8.0]",Kento MOMOTA,FCP
4234,16,4,Kento MOMOTA,Smash Defence,14,18,"[7.0, 8.0]",Kento MOMOTA,FCP
4235,16,5,CHOU Tien Chen,Push Shot,7,9,"[7.0, 8.0]",Kento MOMOTA,FCP
4236,16,6,Kento MOMOTA,Smash Defence,12,16,"[7.0, 8.0]",Kento MOMOTA,FCP
4237,16,7,CHOU Tien Chen,Smash Defence,14,17,"[7.0, 8.0]",Kento MOMOTA,FCP
4238,16,8,Kento MOMOTA,Lob,10,6,"[7.0, 8.0]",Kento MOMOTA,FCP
4239,16,9,CHOU Tien Chen,Smash,11,12,"[7.0, 8.0]",Kento MOMOTA,FCP
4240,16,10,Kento MOMOTA,Smash Defence,11,18,"[7.0, 8.0]",Kento MOMOTA,FCP
4241,16,11,CHOU Tien Chen,Net Shot,5,23,"[7.0, 8.0]",Kento MOMOTA,FCP
4242,19,1,CHOU Tien Chen,Serve short,14,18,"[8.0, 10.0]",Kento MOMOTA,DC
4243,19,2,Kento MOMOTA,Lob,10,7,"[8.0, 10.0]",Kento MOMOTA,DC
4244,19,3,CHOU Tien Chen,Smash,14,13,"[8.0, 10.0]",Kento MOMOTA,DC
4245,19,4,Kento MOMOTA,Smash Defence,14,15,"[8.0, 10.0]",Kento MOMOTA,DC
4246,19,5,CHOU Tien Chen,Net Shot,7,22,"[8.0, 10.0]",Kento MOMOTA,DC
4247,19,6,Kento MOMOTA,Push Shot,10,4,"[8.0, 10.0]",Kento MOMOTA,DC
4248,19,7,CHOU Tien Chen,Clear,10,7,"[8.0, 10.0]",Kento MOMOTA,DC
4249,19,8,Kento MOMOTA,Smash,14,10,"[8.0, 10.0]",Kento MOMOTA,DC
4250,19,9,CHOU Tien Chen,Smash Defence,10,14,"[8.0, 10.0]",Kento MOMOTA,DC
4251,19,10,Kento MOMOTA,Push Shot,3,7,"[8.0, 10.0]",Kento MOMOTA,DC
4252,19,11,CHOU Tien Chen,Clear,10,1,"[8.0, 10.0]",Kento MOMOTA,DC
4253,19,12,Kento MOMOTA,Drop,14,15,"[8.0, 10.0]",Kento MOMOTA,DC
4254,19,13,CHOU Tien Chen,Lob,10,5,"[8.0, 10.0]",Kento MOMOTA,DC
4255,19,14,Kento MOMOTA,Smash,6,8,"[8.0, 10.0]",Kento MOMOTA,DC
4256,19,15,CHOU Tien Chen,Smash Defence,11,1,"[8.0, 10.0]",Kento MOMOTA,DC
4257,19,16,Kento MOMOTA,Clear,6,4,"[8.0, 10.0]",Kento MOMOTA,DC
4258,19,17,CHOU Tien Chen,Clear,11,1,"[8.0, 10.0]",Kento MOMOTA,DC
4259,19,18,Kento MOMOTA,Drop,10,20,"[8.0, 10.0]",Kento MOMOTA,DC
4260,19,19,CHOU Tien Chen,Lob,7,5,"[8.0, 10.0]",Kento MOMOTA,DC
4261,19,20,Kento MOMOTA,Smash,10,8,"[8.0, 10.0]",Kento MOMOTA,DC
4262,19,21,CHOU Tien Chen,Smash Defence,11,21,"[8.0, 10.0]",Kento MOMOTA,DC
4263,19,22,Kento MOMOTA,Lob,6,6,"[8.0, 10.0]",Kento MOMOTA,DC
4264,19,23,CHOU Tien Chen,Clear,11,4,"[8.0, 10.0]",Kento MOMOTA,DC
4265,19,24,Kento MOMOTA,Drop,11,18,"[8.0, 10.0]",Kento MOMOTA,DC
4266,19,25,CHOU Tien Chen,Push Shot,6,10,"[8.0, 10.0]",Kento MOMOTA,DC
4267,19,26,Kento MOMOTA,Smash Defence,7,7,"[8.0, 10.0]",Kento MOMOTA,DC
4268,19,27,CHOU Tien Chen,Smash,14,16,"[8.0, 10.0]",Kento MOMOTA,DC
4269,19,28,Kento MOMOTA,Smash Defence,10,17,"[8.0, 10.0]",Kento MOMOTA,DC
4270,19,29,CHOU Tien Chen,Lob,3,27,"[8.0, 10.0]",Kento MOMOTA,DC
4271,20,1,Kento MOMOTA,Serve short,15,15,"[9.0, 10.0]",Kento MOMOTA,FC/No/BcL/FCCD
4272,20,2,CHOU Tien Chen,Net Shot,15,20,"[9.0, 10.0]",Kento MOMOTA,FC/No/BcL/FCCD
4273,20,3,Kento MOMOTA,Net Shot,14,17,"[9.0, 10.0]",Kento MOMOTA,FC/No/BcL/FCCD
4274,20,4,CHOU Tien Chen,Net Shot,14,24,"[9.0, 10.0]",Kento MOMOTA,FC/No/BcL/FCCD
4275,20,5,Kento MOMOTA,Lob,15,5,"[9.0, 10.0]",Kento MOMOTA,FC/No/BcL/FCCD
4276,20,6,CHOU Tien Chen,Smash,13,12,"[9.0, 10.0]",Kento MOMOTA,FC/No/BcL/FCCD
4277,20,7,Kento MOMOTA,Smash Defence,11,18,"[9.0, 10.0]",Kento MOMOTA,FC/No/BcL/FCCD
4278,20,8,CHOU Tien Chen,Push Shot,5,5,"[9.0, 10.0]",Kento MOMOTA,FC/No/BcL/FCCD
4279,20,9,Kento MOMOTA,Drive,11,12,"[9.0, 10.0]",Kento MOMOTA,FC/No/BcL/FCCD
4280,20,10,CHOU Tien Chen,Smash Defence,15,17,"[9.0, 10.0]",Kento MOMOTA,FC/No/BcL/FCCD
4281,20,11,Kento MOMOTA,Lob,10,1,"[9.0, 10.0]",Kento MOMOTA,FC/No/BcL/FCCD
4282,20,12,CHOU Tien Chen,Drop,15,22,"[9.0, 10.0]",Kento MOMOTA,FC/No/BcL/FCCD
4283,20,13,Kento MOMOTA,Net Shot,11,18,"[9.0, 10.0]",Kento MOMOTA,FC/No/BcL/FCCD
4284,20,14,CHOU Tien Chen,Push Shot,6,27,"[9.0, 10.0]",Kento MOMOTA,FC/No/BcL/FCCD
4285,21,1,Kento MOMOTA,Serve short,14,18,"[10.0, 10.0]",CHOU Tien Chen,FC/FhL/FcL/FCCD
4286,21,2,CHOU Tien Chen,Net Shot,10,24,"[10.0, 10.0]",CHOU Tien Chen,FC/FhL/FcL/FCCD
4287,21,3,Kento MOMOTA,Lob,15,4,"[10.0, 10.0]",CHOU Tien Chen,FC/FhL/FcL/FCCD
4288,21,4,CHOU Tien Chen,Drop,14,17,"[10.0, 10.0]",CHOU Tien Chen,FC/FhL/FcL/FCCD
4289,21,5,Kento MOMOTA,Drive,14,8,"[10.0, 10.0]",CHOU Tien Chen,FC/FhL/FcL/FCCD
4290,21,6,CHOU Tien Chen,Drive,7,13,"[10.0, 10.0]",CHOU Tien Chen,FC/FhL/FcL/FCCD
4291,21,7,Kento MOMOTA,Smash Defence,14,16,"[10.0, 10.0]",CHOU Tien Chen,FC/FhL/FcL/FCCD
4292,21,8,CHOU Tien Chen,Net Shot,15,18,"[10.0, 10.0]",CHOU Tien Chen,FC/FhL/FcL/FCCD
4293,21,9,Kento MOMOTA,Lob,10,4,"[10.0, 10.0]",CHOU Tien Chen,FC/FhL/FcL/FCCD
4294,21,10,CHOU Tien Chen,Drop,11,17,"[10.0, 10.0]",CHOU Tien Chen,FC/FhL/FcL/FCCD
4295,21,11,Kento MOMOTA,Net Shot,14,20,"[10.0, 10.0]",CHOU Tien Chen,FC/FhL/FcL/FCCD
4296,21,12,CHOU Tien Chen,Push Shot,3,7,"[10.0, 10.0]",CHOU Tien Chen,FC/FhL/FcL/FCCD
4297,21,13,Kento MOMOTA,Smash,14,9,"[10.0, 10.0]",CHOU Tien Chen,FC/FhL/FcL/FCCD
4298,21,14,CHOU Tien Chen,Smash Defence,10,20,"[10.0, 10.0]",CHOU Tien Chen,FC/FhL/FcL/FCCD
4299,21,15,Kento MOMOTA,Lob,3,4,"[10.0, 10.0]",CHOU Tien Chen,FC/FhL/FcL/FCCD
